Time;Longitude;Latitude;Speed(km/h);UC-ID;RNC-ID;C-ID;Frequency;RRC State;MCC;MNC;LAC;Rx Power(W);Tx Power(W);SIR;BLER(W);SF(Downlink);SF(Uplink);Best PSC(W);Best EcIo(W);Best RSCP(W);Combined EcIo(W);Top 1 PSC;Top 1 EcIo;Top 2 PSC;Top 2 EcIo;Top 3 PSC;Top 3 EcIo;Top 4 PSC;Top 4 EcIo;LAC;CQI;System Type;Success Rate;BLER(HARQ);Retrans Rate;No. of Codes;Phy Layer Throughput(Requested);Phy Layer Throughput(Served);Phy Layer Throughput(Scheduled);RLC Layer Throughput;MAC-hs Layer Throughput;RLC Layer(AM) UL TP;RLC Layer(AM) DL TP;Call Event;Rx APP Throughput;Tx APP Throughput;Rx TCP/UDP Throughput;Tx TCP/UDP Throughput;Rx IP Throughput;Tx IP Throughput;Rx PPP Throughput;Tx PPP Throughput
 08/17/2010 12:53:26.143;10.22293;36.76191;33;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-76;-3.73;10.75;;256;;29;-2.62;-77.63;-1.15;29;-5.95;29;-6.51;29;-10.81;29;-11.17;10001;22;HSUPA;0;0;0;;4047.17;0;0;11.15;0;11.15;4.37;;0;0;1.61;1.46;2.73;2.74;2.94;2.99
 08/17/2010 12:53:27.146;10.22301;36.7619;30;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-72.08;-7.88;10.21;;256;;29;-1.66;-76.44;-0.69;29;-4.76;29;-8.44;29;-8.67;29;-12.14;10001;21;HSUPA;0;0;0;;3640.5;0;0;3.28;0;3.28;1.68;;0;0;0;0.26;0.48;0.9;0.53;0.98
 08/17/2010 12:53:28.181;10.22308;36.7619;25;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-73.25;-6.12;12.01;;256;;29;-1.92;-76.83;-1.32;29;-4.36;29;-8.09;29;-10.16;29;-12.91;10001;22;HSUPA;0;0;0;;4435.79;0;0;4.59;0;4.59;2.35;;0;0;0;0.51;0.48;1.31;0.53;1.45
 08/17/2010 12:53:29.201;10.22314;36.76189;20;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-77.58;-5.78;10.52;;256;;29;-2.11;-77.5;-1.11;29;-5.69;29;-8.21;29;-8.55;29;-12.4;10001;22;HSUPA;0;0;0;;4005.51;0;0;3.28;0;3.28;2.35;;0;0;0;0.51;0.48;1.31;0.53;1.44
 08/17/2010 12:53:30.203;10.22317;36.76188;14;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-76.67;-3.7;11.4;;256;;29;-2.26;-78.4;-1.79;29;-7.52;29;-8.58;29;-10.13;29;-12.68;10001;21;HSUPA;0;0;0;;3484.25;0;0;1.97;0;1.97;1.01;;0;0;0;0;0.48;0.48;0.53;0.53
 08/17/2010 12:53:31.208;10.22319;36.76188;9;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-69.83;0.23;9.36;;256;256;29;-3.6;-74.48;-5.11;29;-10.61;29;-12;29;-12.03;29;-14;10001;16;HSUPA;5;0;20;2;1855.93;17.15;343;17.06;17.15;17.06;199.58;;0;0;0.64;114.55;3.94;186.62;4.32;204.96
 08/17/2010 12:53:32.212;10.22321;36.76187;6;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-65.42;-9.2;13.26;;256;256;166;-3.3;-71.04;-2.4;166;-6.44;166;-7.12;29;-12.38;29;-13.05;10001;14;WCDMA;2;0;0;2;1443.19;6.86;343;9.82;6.86;9.82;6.91;;0;0;0.8;1.28;2.05;2.08;2.29;2.29
 08/17/2010 12:53:33.241;10.22321;36.76187;3;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-75.33;-11.73;9.57;0;256;256;29;-4.21;-74.91;-1.8;29;-7.82;29;-7.92;29;-8.52;29;-12.63;10001;15;HSUPA;0;0;0;;1656.67;0;0;13.98;0;13.98;6.82;;0;0;0.64;1.02;1.76;2.14;1.97;2.36
 08/17/2010 12:53:34.246;10.22323;36.76187;2;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-68.75;-6.31;11.21;0;256;256;29;-2.33;-71.69;-1.24;29;-7.15;166;-7.67;166;-8.51;29;-9.12;10001;19;HSUPA;3;33.33;50;2;2865.08;10.29;343;10.27;6.86;10.27;63.26;;0;0;0.16;57.09;1.44;93.25;1.57;102.4
 08/17/2010 12:53:35.258;10.22326;36.76188;7;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-71.17;-5.55;11.91;0;256;256;29;-2.8;-75.93;-1.75;29;-6.18;29;-6.46;166;-10.2;29;-15.01;10001;18;HSUPA;1;0;0;2;2647.83;3.43;343;14.78;3.43;14.78;30.48;;0;0;0.16;1.28;1.7;3.04;1.87;3.34
 08/17/2010 12:53:36.259;10.2233;36.76189;13;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-61.83;-5.96;13.23;;256;256;29;-2.11;-70.59;-1.24;29;-3.57;29;-8.39;29;-11.19;29;-13.43;10001;23;HSUPA;0;0;0;;4976.6;0;0;7.63;0;7.63;3.55;;0;0;0;0.26;0.48;0.42;0.53;0.46
 08/17/2010 12:53:37.264;10.22334;36.76191;14;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-57.58;-16.94;13.53;0;256;256;29;-2.19;-65.13;0.22;29;-3.66;29;-3.99;29;-7.88;29;-13.57;10001;23;HSUPA;1;0;0;2;5147.33;3.43;343;4.43;3.43;4.43;3.74;;0;0;0;1.53;0.48;2.97;0.53;3.27
 08/17/2010 12:53:38.266;10.22338;36.76194;17;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-70.83;-19.98;12.8;;256;256;29;-2.24;-60.61;-2.02;29;-4.8;29;-5.71;29;-19.52;29;-22.22;10001;23;HSUPA;0;0;0;;5524.16;0;0;10.7;0;10.7;5.62;;0;0;0;0.77;0.48;1.73;0.53;1.9
 08/17/2010 12:53:39.266;10.22344;36.76198;22;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-76.67;-9.02;14.08;0;256;256;29;-1.71;-69.47;-1.36;29;-4.64;29;-7.98;29;-10.04;29;-10.22;10001;22;HSUPA;0;0;0;;4357.54;0;0;1.97;0;1.97;1.01;;0;0;0;0;0.48;0.48;0.53;0.53
 08/17/2010 12:53:40.270;10.2235;36.76203;27;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-77.25;2.58;11.77;;256;256;29;-2.44;-76.92;-4.49;29;-6.09;29;-10.26;29;-20.49;29;-25.84;10001;20;HSUPA;12;25;33.33;2.75;3316.44;57.83;481.92;9.84;44.19;9.84;61.49;;0;0;2.28;113.26;6.69;184.07;7.24;202.19
 08/17/2010 12:53:41.282;10.22355;36.76208;27;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-76.42;4.21;11.38;;256;256;29;-2.37;-81.17;-1.8;29;-4.73;29;-7.01;29;-13.8;29;-15.33;10001;19;HSUPA;7;28.57;40;3.43;2972.55;63.79;911.29;27.55;37.04;27.55;130.37;;0;0;3.36;6.36;6.3;8.92;6.84;9.58
 08/17/2010 12:53:42.283;10.22362;36.76214;28;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-78.5;1.57;9.7;;256;;29;-3.87;-84.19;-3.36;29;-11.06;29;-11.4;29;-12.18;29;-12.57;10001;19;HSUPA;0;0;0;;2833.27;0;0;25.58;0;25.58;15.79;;0;0;11.14;8.22;13.06;9.82;13.55;10.22
 08/17/2010 12:53:43.297;10.22368;36.7622;31;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-77.5;-1.21;11;;256;;29;-3.09;-77;-2.69;29;-9.69;29;-9.79;29;-10.11;29;-11.16;10001;19;HSUPA;7;28.57;40;2.57;2818.16;30.71;438.71;4.59;20.5;4.59;9.74;;0;0;0;37.38;1.45;60.74;1.56;66.79
 08/17/2010 12:53:44.315;10.22375;36.76226;32;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-75.58;3.47;8.19;0;256;256;29;-4.17;-80.92;-14.39;29;-14.39;;;;;;;10001;16;WCDMA;1.79;0;0;2;2007.51;6.13;343;19.68;6.13;19.68;80.64;;0;0;0.8;4.48;2.21;6.89;2.37;7.43
 08/17/2010 12:53:45.327;10.22382;36.76232;33;75629;1;10093;2162.6;CELL_FACH;605;1;10001;-78.33;2;8.19;;256;64;29;-5.77;-82.53;-16.89;29;-20.51;29;-22.22;29;-22.55;;;10001;16;WCDMA;1.79;0;0;2;2007.51;6.13;343;1.1;6.13;;;;0;0;0;0.26;0;0.9;0;0.98
 08/17/2010 12:53:46.346;10.22389;36.76238;33;75629;1;10093;2162.6;CELL_FACH;605;1;10001;-76.83;2;8.19;;256;64;29;-6.02;-83.86;-10.07;29;-13.75;29;-15.49;29;-18.27;29;-19.65;10001;;WCDMA;;;;;;;;0;;;;;0;0;0;1.79;0.96;3.39;1.06;3.75
 08/17/2010 12:53:47.348;10.22397;36.76244;33;75629;1;10093;2162.6;CELL_FACH;605;1;10001;-76.75;2;8.19;100;256;64;29;-7.98;-84.76;-7.83;166;-11.37;29;-14.54;29;-15.11;29;-21.55;10001;;WCDMA;;;;;;;;3.36;;;;;0;0;0;2.05;0.48;3.81;0.53;4.19
 08/17/2010 12:53:48.354;10.22404;36.76249;32;75629;1;10093;2162.6;CELL_FACH;605;1;10001;-78.42;2;8.19;100;256;64;29;-4.41;-82.5;-7.88;29;-10.66;29;-14.39;29;-14.65;29;-22.49;10001;;WCDMA;;;;;;;;0;;;1.49;;0;0;0;0;0.48;0.96;0.53;1.05
 08/17/2010 12:53:49.359;10.22411;36.76254;31;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-80.5;5.83;9.99;84.62;256;64;29;-5.6;-83.93;-6.98;29;-10.66;29;-12.29;29;-15.46;29;-20.71;10001;16;HSUPA;3;33.33;50;2;1874.67;10.29;343;2.69;6.86;2.69;52.37;;0;0;0;110.06;1.12;178.38;1.22;196.01
 08/17/2010 12:53:50.362;10.22417;36.76259;30;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-79.67;5.98;9.03;;256;256;29;-5.51;-86.39;-6.73;29;-8.76;29;-13.91;29;-15.67;29;-25.75;10001;15;HSUPA;2;0;0;2;1767.31;6.86;343;16.61;6.86;16.61;103.78;;0;0;0.32;0;4.61;0;5.02;0
 08/17/2010 12:53:51.363;10.22424;36.76265;31;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-78.92;4.11;8.13;0;256;256;29;-5.5;-82.84;-4.21;188;-12.14;29;-12.56;29;-13.94;188;-13.98;10001;14;HSUPA;3;0;0;2;1541.3;10.29;343;9.01;10.29;9.01;16.99;;0;0;0.16;1.02;0.77;2.14;0.85;2.35
 08/17/2010 12:53:52.364;10.2243;36.76271;31;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-79.83;5.24;8.48;;256;256;188;-6.5;-86.24;-5.7;188;-12.11;27;-12.31;29;-13.1;29;-17.62;10001;14;HSUPA;2;0;0;2;1469.06;6.86;343;18.37;6.86;18.37;91.63;;0;0;0.16;55.81;2.82;91.17;3.07;100.18
 08/17/2010 12:53:53.366;10.22437;36.76277;31;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-81;3.28;8.41;0;256;256;29;-6.14;-84.52;-2.99;166;-6.51;29;-10.46;468;-12.21;29;-13.36;10001;14;HSUPA;2;50;0;2;1583.86;6.86;343;12.22;3.43;12.22;11.38;;0;0;0;3.84;1.73;6.72;1.86;7.38
 08/17/2010 12:53:54.370;10.22443;36.76282;30;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-78.33;3.79;7.08;;256;256;29;-6.31;-84.35;-5.03;29;-12.43;29;-12.55;29;-13.22;166;-13.52;10001;15;HSUPA;1;0;0;2;1818.48;3.43;343;6.98;3.43;6.98;3.5;;0;0;0;0.51;1.41;1.31;1.55;1.45
 08/17/2010 12:53:55.386;;;;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-77.5;;7.08;;256;256;166;-9.85;;-5.03;;;;;;;;;10001;15;WCDMA;1;0;0;2;1818.48;3.43;343;2.26;3.43;;;;0;0;0;1.54;0.48;2.98;0.53;3.28
 08/17/2010 12:53:56.401;10.22456;36.76293;29;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-79.58;-4.9;10.95;0;256;256;166;-5.03;-82.53;-3.01;27;-8.17;29;-9.63;29;-10.22;166;-12.77;10001;13;WCDMA;0;0;0;;1164.69;0;0;0;0;;;;0;0;0;2.3;0;3.74;0;4.1
 08/17/2010 12:53:57.403;10.22462;36.76297;26;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-79.75;-0.09;8.86;0;256;256;27;-5.79;-84.13;-6.38;27;-13.01;27;-13.02;166;-14.35;166;-14.39;10001;11;HSUPA;5;0;60;2;871.79;17.15;857.5;20.22;17.15;20.22;15.98;;0;0;0;0.51;1.12;1.31;1.22;1.45
 08/17/2010 12:53:58.406;10.22468;36.76302;25;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-79.42;13.1;6.84;;256;256;27;-7.18;-85.73;-4.35;29;-10.3;27;-10.81;29;-13.96;29;-14.98;10001;9;WCDMA;17;23.53;30.77;2;582.89;61.66;362.71;18.35;47.94;18.35;169.15;;0;0;1.59;108.8;3;176.64;3.22;194.05
 08/17/2010 12:53:59.429;10.22473;36.76306;24;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-76.42;4.7;9.8;0;256;256;27;-4.55;-83.85;-2.77;29;-7.65;27;-8.76;27;-9.92;29;-11.64;10001;13;HSUPA;5;20;25;2;1327.9;17.15;343;34.46;13.72;34.46;14.64;;0;0;10.07;8.7;14.84;9.82;15.5;10.1
 08/17/2010 12:54:00.444;10.22478;36.7631;21;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-80.75;4.35;9.88;;256;256;27;-4.33;-82.92;-1.93;27;-5.03;29;-8.9;27;-12.28;166;-13.17;10001;14;HSUPA;3;0;0;2;1528.02;10.29;343;20.61;10.29;20.61;13.01;;0;0;1.62;3.28;5.04;5.52;5.49;6.02
 08/17/2010 12:54:01.444;10.22482;36.76313;21;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-79.17;6.3;10.2;0;256;256;27;-3.84;-84.2;-3.32;27;-5.81;29;-10.69;27;-12.24;166;-14.15;10001;16;HSDPA;3;0;0;2;2064.19;10.29;343;15.07;10.29;15.07;97.97;;0;0;0.63;54.75;3.22;89.63;3.51;98.59
 08/17/2010 12:54:02.463;10.22486;36.76315;12;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-82.33;3.28;9.22;;256;256;27;-3.77;-83.73;-0.35;27;-6.89;29;-7.21;27;-7.85;27;-7.93;10001;16;WCDMA;1;0;0;2;2041.94;3.43;343;17.06;3.43;17.06;17.81;;0;0;0;5.12;2.46;8.8;2.68;9.69
 08/17/2010 12:54:03.463;10.22488;36.76317;10;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-78.33;2.88;9.52;;256;256;27;-4.06;-85.94;-2.21;27;-6.16;29;-8.58;27;-12.08;29;-12.77;10001;13;WCDMA;2;50;100;2;1373.78;6.86;343;8.53;3.43;8.53;4.37;;0;0;0;1.28;0.48;2.56;0.53;2.83
 08/17/2010 12:54:04.471;10.22491;36.76318;8;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-82.58;5.77;9.52;;256;256;27;-3.52;-84.73;-1.69;29;-7.5;27;-8.36;27;-8.48;27;-8.85;10001;15;HSUPA;2;0;0;2;1709.68;6.86;343;5.25;6.86;5.25;2.69;;0;0;0;0.77;0.93;1.73;1.01;1.89
 08/17/2010 12:54:05.471;10.22492;36.76319;7;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-76.92;2.02;10.29;;256;256;27;-4.95;-84.09;-3.45;27;-6.24;27;-10.55;29;-13.19;29;-17.01;10001;10;WCDMA;3;66.67;100;2;677.99;10.29;343;12.46;3.43;12.46;10.42;;0;0;0;3.07;0.48;5.47;0.53;6.02
 08/17/2010 12:54:06.471;10.22494;36.7632;7;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-81.92;0.8;7.48;;256;256;27;-4.57;-86.35;-2.84;27;-7.13;29;-8.66;29;-13.09;29;-14.65;10001;13;HSUPA;1;0;0;2;1326.87;3.43;343;9.25;3.43;9.25;5.95;;0;0;0;1.54;1.12;2.98;1.21;3.27
 08/17/2010 12:54:07.471;10.22494;36.76321;2;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-81.42;2.09;8.98;0;256;256;27;-6.39;-88.37;-3.51;27;-9.89;29;-10.12;27;-10.24;29;-10.75;10001;14;HSUPA;1;0;0;2;1362.51;3.43;343;13.98;3.43;13.98;154.8;;0;0;0.16;105.73;3.23;172.29;3.53;189.38
 08/17/2010 12:54:08.484;10.22495;36.76321;0;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-78.67;3.25;9.96;0;256;256;27;-6.35;-85.95;-2.51;27;-6.49;29;-9.08;29;-9.9;27;-11.89;10001;15;HSUPA;1.3;0;0;2;1603.08;4.45;343;10.91;4.45;10.91;31.58;;0;0;0.32;0.26;1.09;0.42;1.22;0.46
 08/17/2010 12:54:09.484;10.22495;36.76321;0;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-80;1.01;10.25;;256;256;27;-5.1;-84.77;-2.4;27;-6.78;29;-9.04;29;-10.21;27;-10.54;10001;18;HSUPA;4;0;0;2;2421.35;13.72;343;7.94;13.72;7.94;6.77;;0;0;0;1.79;0;3.39;0;3.74
 08/17/2010 12:54:10.486;10.22495;36.76321;0;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-80.75;3.69;12.05;0;256;256;29;-4.45;-85.2;-2.37;27;-7.78;27;-10.58;27;-11.09;468;-11.21;10001;15;HSUPA;2;0;0;2;1761.36;6.86;343;11.49;6.86;11.49;88.66;;0;0;0;54.02;2.69;88.26;2.9;96.95
 08/17/2010 12:54:11.500;10.22495;36.76321;0;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-81.25;4.32;10.46;;256;256;27;-4.3;-83.47;-2.87;27;-8.14;29;-10.32;468;-12.57;27;-13.65;10001;14;HSUPA;2;0;0;2;1516.32;6.86;343;13.98;6.86;13.98;22.56;;0;0;0;4.78;1.24;8.41;1.35;9.25
 08/17/2010 12:54:12.503;10.22496;36.76322;4;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-82.33;4.42;9.94;0;256;256;27;-4.85;-86.2;-4.21;27;-9.02;27;-10.24;29;-12.4;468;-14.58;10001;15;HSUPA;1;0;0;2;1767.39;3.43;343;5.02;3.43;5.02;3.17;;0;0;0;1.02;0;1.66;0;1.82
 08/17/2010 12:54:13.523;10.22497;36.76322;3;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-79.67;1.26;8.23;;256;256;27;-5.9;-87.21;-2.26;29;-7.49;468;-10.14;29;-10.99;27;-11.42;10001;15;HSUPA;5;40;66.67;2;1764.07;17.15;343;8.53;10.29;8.53;8.06;;0;0;0;2.05;0.64;3.97;0.7;4.36
 08/17/2010 12:54:14.524;10.22498;36.76322;4;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-80.08;3.13;9.91;;256;256;29;-5.37;-87.44;-3.02;29;-7.62;29;-9.64;27;-10.88;27;-12.1;10001;16;HSUPA;2;0;0;2;1851.5;6.86;343;9.84;6.86;9.84;7.73;;0;0;0;2.56;0.45;4.64;0.49;5.1
 08/17/2010 12:54:15.524;10.225;36.76322;5;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-80.25;2.02;10.53;;256;256;27;-3.27;-84.82;-1.38;29;-7.23;27;-7.71;29;-8.65;27;-10.66;10001;18;HSUPA;3;0;0;2;2543.75;10.29;343;5.68;10.29;5.68;40.13;;0;0;0;54.27;0.48;88.67;0.53;97.46
 08/17/2010 12:54:16.531;10.22501;36.76321;5;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-81.75;6.43;7.99;0;256;256;27;-4.18;-87.29;-2.28;27;-5.32;29;-10.51;27;-11;27;-13.48;10001;17;HSUPA;2;0;0;2;2181.89;6.86;343;16.3;6.86;16.3;151.1;;0;0;0.64;100.86;4.35;163.9;4.75;180.14
 08/17/2010 12:54:17.532;10.22502;36.76321;5;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-80.25;4.7;8.67;;256;256;27;-5.34;-88.33;-4.41;27;-8;29;-9.12;27;-11.92;29;-17.71;10001;16;HSUPA;2;50;100;2;2013.26;6.86;343;5.9;3.43;5.9;3.7;;0;0;0.32;1.88;0.64;3.37;0.72;3.7
 08/17/2010 12:54:18.543;10.22504;36.7632;7;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-80.25;5.87;11.25;0;256;256;27;-4.86;-86.83;-0.77;27;-6.48;27;-8.33;29;-8.95;27;-8.99;10001;16;HSUPA;7;42.86;75;2.57;1910.76;30.71;438.71;8.53;17.07;8.53;6.67;;0;0;0.48;14.08;1.92;23.36;2.14;25.72
 08/17/2010 12:54:19.553;10.22505;36.76318;8;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-83.67;9.04;6.8;;256;256;27;-6.59;-89.16;-5.17;27;-10.76;29;-13.1;27;-14;29;-15.2;10001;11;HSUPA;2;0;0;1.5;980.61;6.86;343;17.04;6.86;17.04;100.94;;0;0;0.16;44.54;1.22;72.38;1.34;79.54
 08/17/2010 12:54:20.578;10.22508;36.76317;10;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-83.92;7.99;6.62;0;256;256;27;-7.25;-90.61;-7.26;29;-11.08;188;-14.64;188;-18.07;27;-18.91;10001;8;HSUPA;3;0;0;2;593.72;10.29;343;12.9;10.29;12.9;13.92;;0;0;0;3.84;1.41;7.21;1.55;7.93
 08/17/2010 12:54:21.586;10.2251;36.76315;10;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-80.83;8.76;8.67;;256;256;27;-8.39;-90.73;-5.29;27;-11.47;27;-12.43;309;-13.02;29;-14.24;10001;10;HSUPA;1;0;0;2;792.97;3.43;343;7.22;3.43;7.22;5.76;;0;0;0;0.51;0.48;1.31;0.53;1.47
 08/17/2010 12:54:22.592;10.22512;36.76314;9;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-80.25;10.17;7.11;0;256;256;27;-6.03;-87.55;-4.26;27;-7.86;309;-12.44;27;-14;27;-14.09;10001;14;HSUPA;3;33.33;50;2;1423.43;10.29;343;11.41;6.86;11.41;7.44;;0;0;0;3.58;0.48;6.3;0.53;6.99
 08/17/2010 12:54:23.592;10.22515;36.76312;8;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-80.25;8.62;8.75;0;256;256;309;-7.08;-87.1;-4.03;27;-8.72;309;-10.79;27;-12.33;309;-12.89;10001;14;HSUPA;2;0;0;2;1410.14;6.86;343;12.02;6.86;12.02;8.5;;0;0;0;1.54;0;2.5;0;2.74
 08/17/2010 12:54:24.594;10.22516;36.76311;6;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-80.58;8.58;8.47;0;256;256;27;-7.26;-86.47;-3.89;309;-9.2;27;-9.66;309;-10.54;309;-14.24;10001;8;HSUPA;3.51;50;100;1;454.14;12.04;343;10.1;6.02;10.1;7.2;;0;0;0;33.62;0.75;54.95;0.81;60.4
 08/17/2010 12:54:25.619;10.22517;36.7631;4;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-83.42;16.12;9.6;;256;256;309;-6.96;-86.79;-3.89;309;-10.03;309;-11.05;27;-11.83;468;-12.68;10001;12;HSUPA;4;25;33.33;2;1066.62;13.72;343;15.58;10.29;15.58;153.89;;0;0;2.07;56.29;5.62;91.01;6.12;99.95
 08/17/2010 12:54:26.625;10.22518;36.7631;4;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-76.5;11.67;9.58;0;256;256;468;-5.49;-87.27;-5.88;468;-9.43;468;-11.43;27;-16.42;309;-18.53;10001;7;HSUPA;9;44.44;40;2;431.73;37.57;417.44;21.7;20.5;21.7;57.79;;0;0;9;10.57;10.76;13.77;11.22;14.59
 08/17/2010 12:54:27.625;10.2252;36.76309;6;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-81.83;10.78;6.74;;256;256;468;-5.3;-86.59;-4.8;468;-11.56;309;-11.84;468;-13.76;27;-13.77;10001;13;WCDMA;4;25;33.33;2;1202.07;13.72;343;25.87;10.29;25.87;20.54;;0;0;0.96;34.03;2.85;55.79;3.11;61.21
 08/17/2010 12:54:28.629;10.22521;36.76308;7;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-83.33;12.52;7.19;0;256;256;468;-6.85;-87.93;-3.58;468;-10.61;468;-11.4;27;-11.75;468;-12.03;10001;7;WCDMA;2;0;50;1;476.49;6.86;686;15.65;6.86;15.65;92.45;;0;0;0;26.38;1.54;42.39;1.67;46.47
 08/17/2010 12:54:29.632;10.22523;36.76307;11;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-81.42;9.24;9.14;0;256;256;309;-6.76;-86.64;-3.08;309;-8.97;468;-10.48;27;-10.79;309;-10.91;10001;12;HSUPA;5;40;66.67;1.6;1130.09;17.15;343;15.14;10.29;15.14;23.71;;0;0;3.21;12.78;5.26;16.94;5.56;17.87
 08/17/2010 12:54:31.533;10.22527;36.76305;11;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-79.08;8.96;9.14;;256;256;27;-6.45;-86.5;-3.54;27;-8.35;27;-9.51;468;-14.46;166;-15.63;10001;10;HSUPA;2;0;0;2;848.01;6.86;343;2.03;6.86;2.03;0.29;;;;;;;;;
 08/17/2010 12:54:32.553;10.22534;36.763;17;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-80.67;9.08;8.8;0;256;256;27;-3.9;-84.91;-6.35;27;-11.58;468;-12.03;468;-14.26;27;-15.65;10001;16;HSUPA;3;33.33;50;2;1881.9;10.29;343;44.56;6.86;44.56;31.92;;0;0;2.98;3.22;4.24;5.62;4.39;6.16
 08/17/2010 12:54:33.554;10.22539;36.76297;20;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-79.08;5.92;9.3;;256;256;27;-6.18;-87.14;-5.52;27;-11.31;468;-12.69;27;-13.73;27;-14.16;10001;14;HSUPA;6;33.33;50;2;1476.43;20.58;343;9.68;13.72;9.68;34.13;;0;0;0;51.71;0.93;84.51;1.02;92.88
 08/17/2010 12:54:34.566;10.22543;36.76294;20;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-81.17;12.39;8.35;0;256;256;27;-5.65;-87.05;-4.32;27;-9.65;27;-11.86;27;-12.05;468;-12.97;10001;15;HSUPA;5;20;25;2;1783.13;17.15;343;23.25;13.72;23.25;108.19;;0;0;1.92;50.43;6.27;81.95;6.97;89.99
 08/17/2010 12:54:35.568;10.22548;36.7629;18;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-81.75;10.7;8.61;;256;256;27;-5.14;-85.12;-4.51;27;-7.48;27;-10.94;309;-13.23;309;-19.04;10001;17;HSUPA;3;33.33;50;2;2263.86;10.29;343;20.34;6.86;20.34;11.76;;0;0;1.12;3.84;2.69;6.72;3.01;7.38
 08/17/2010 12:54:36.570;10.22553;36.76287;18;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-79.25;7.94;8.39;;256;256;27;-4.85;-83.78;-3.63;27;-7.49;27;-9.44;468;-11.57;188;-18.09;10001;16;HSUPA;4;25;33.33;2;2060.3;13.72;343;11.36;10.29;11.36;20.83;;0;0;0.32;22.04;2.5;36.29;2.75;39.88
 08/17/2010 12:54:37.584;10.22557;36.76285;17;75629;1;10093;2162.6;CELL_DCH;605;1;10001;-79.08;7.93;10.55;;256;256;27;-5.61;-84.21;-2.49;27;-6.74;27;-9.8;27;-12.64;27;-13.05;10001;16;HSUPA;3;33.33;50;2;1991.56;10.29;343;14.05;6.86;14.05;68.88;;0;0;0;35.04;0.45;57.41;0.49;63.08
