Time;Longitude;Latitude;Speed(km/h);UC-ID;RNC-ID;C-ID;Frequency;RRC State;MCC;MNC;LAC;Rx Power(W);Tx Power(W);SIR;BLER(W);SF(Downlink);SF(Uplink);Best PSC(W);Best EcIo(W);Best RSCP(W);Combined EcIo(W);Top 1 PSC;Top 1 EcIo;Top 2 PSC;Top 2 EcIo;Top 3 PSC;Top 3 EcIo;Top 4 PSC;Top 4 EcIo;CQI;System Type;Success Rate;BLER(HARQ);Retrans Rate;No. of Codes;Phy Layer Throughput(Requested);Phy Layer Throughput(Served);Phy Layer Throughput(Scheduled);RLC Layer Throughput;MAC-hs Layer Throughput;RLC Layer(AM) UL TP;RLC Layer(AM) DL TP;Call Event;Rx APP Throughput;Tx APP Throughput;Rx TCP/UDP Throughput;Tx TCP/UDP Throughput;Rx IP Throughput;Tx IP Throughput;Rx PPP Throughput;Tx PPP Throughput
 08/16/2010 12:32:25.101;10.22384;36.71791;4;75669;1;10133;2162.6;CELL_DCH;605;1;10001;-69.83;-7.79;10.19;0;256;256;66;-6.56;-74.79;-4.15;66;-9.24;148;-9.41;64;-12.24;148;-14.83;17;HSDPA;0;0;0;;2147.04;0;0;14.4;0;14.4;10.9;;0;0;0;1.28;0.48;2.56;0.52;2.81
 08/16/2010 12:32:26.104;10.22383;36.71791;5;75669;1;10133;2162.6;CELL_DCH;605;1;10001;-69.08;-9.55;7.76;;256;256;148;-5.94;-75.7;-3.24;148;-6.82;148;-8.97;66;-14.56;286;-14.9;17;HSUPA;3;33.33;50;2;2243.94;10.29;343;6.9;6.86;6.9;5.95;;0;0;0;0.26;0.48;0.9;0.52;0.98
 08/16/2010 12:32:27.119;10.22382;36.7179;3;75669;1;10133;2162.6;CELL_DCH;605;1;10001;-69.75;-6.06;9.81;0;256;256;148;-6.68;-76.3;-3.38;148;-7.56;148;-8.31;66;-11.23;286;-18.16;11;WCDMA;1;0;0;1;878.59;3.43;343;5.01;3.43;5.01;2.69;;0;0;0;1.28;0.48;2.56;0.53;2.81
 08/16/2010 12:32:28.120;10.22381;36.7179;2;75669;1;10133;2162.6;CELL_DCH;605;1;10001;-69.08;-4.33;7.26;;256;256;148;-7.28;-76.31;-4.07;148;-8.22;148;-9.16;66;-11.33;66;-16.06;8;WCDMA;0;0;0;;538.53;0;0;8.66;0;8.66;6.53;;0;0;0;1.02;0;1.66;0;1.82
 08/16/2010 12:32:29.124;10.2238;36.71789;2;75669;1;10133;2162.6;CELL_DCH;605;1;10001;-65.17;-4.12;7.42;0;256;256;148;-7.95;-75.66;-6.79;148;-10.75;148;-13.08;286;-18.23;286;-18.47;14;HSUPA;1;0;0;2;1466.55;3.43;343;2.9;3.43;2.9;4.46;;0;0;0;22.27;0.45;36.19;0.49;39.82
 08/16/2010 12:32:30.124;10.2238;36.71789;2;75669;1;10133;2162.6;CELL_DCH;605;1;10001;-68.17;-8.52;10.63;;256;256;148;-8.55;-74.24;-6;148;-11.08;148;-11.13;66;-15.53;66;-16.51;19;HSUPA;0;0;0;;2845.5;0;0;12.43;0;12.43;4.37;;0;0;0;0.26;0.96;1.38;1.04;1.5
 08/16/2010 12:32:31.149;10.2238;36.71789;2;75669;1;10133;2162.6;CELL_DCH;605;1;10001;-70.75;-5.84;6.98;0;256;256;66;-8.59;-76.8;-7.18;148;-11.63;286;-13.17;66;-16.44;66;-16.73;17;HSUPA;1;0;0;2;2261.6;3.43;343;5.87;3.43;5.87;4.37;;0;0;0;0.51;0.48;1.31;0.52;1.43
 08/16/2010 12:32:32.159;10.22381;36.7179;2;75669;1;10133;2162.6;CELL_DCH;605;1;10001;-68.5;-3.63;7.75;;256;256;66;-5.25;-74.16;-4.17;66;-7.74;148;-11.79;148;-15.5;286;-15.69;12;HSUPA;2;0;0;2;1005.26;6.86;343;8.51;6.86;8.51;16.18;;0;0;0;11.79;0.48;19.64;0.52;21.57
 08/16/2010 12:32:33.162;10.22381;36.7179;3;75669;1;10133;2162.6;CELL_DCH;605;1;10001;-65.42;-6.54;10.42;0;256;256;148;-5.85;-73.86;-3.25;148;-9.06;66;-9.61;148;-10.45;66;-10.88;15;HSUPA;2;0;0;1.5;1645.28;6.86;343;9.97;6.86;9.97;8.4;;0;0;0;2.81;0.48;5.05;0.52;5.55
 08/16/2010 12:32:34.184;10.22382;36.7179;4;75669;1;10133;2162.6;CELL_DCH;605;1;10001;-66.42;-8.07;10.67;;256;256;148;-5.17;-74.9;-4.59;148;-11.08;148;-11.23;66;-11.69;66;-13.54;15;HSUPA;0;0;0;;1612.91;0;0;8.37;0;8.37;5.57;;0;0;0;1.28;0.48;2.56;0.52;2.8
 08/16/2010 12:32:35.196;10.22383;36.71791;4;75669;1;10133;2162.6;CELL_DCH;605;1;10001;-67.83;-6.84;7.43;0;256;256;148;-5.74;-71.69;-4.48;148;-9.2;66;-11.22;64;-12.15;64;-13.12;10;HSDPA;0;0;0;;753.5;0;0;3.84;0;3.84;1.73;;0;0;0;0.26;0.48;0.9;0.52;0.98
 08/16/2010 12:32:36.208;10.22383;36.71791;1;75669;1;10133;2162.6;CELL_DCH;605;1;10001;-66.67;-5.85;9.93;;256;256;148;-5.85;-73.23;-6.85;64;-10.47;148;-14.25;66;-16.09;148;-16.37;14;WCDMA;2;0;0;2;1375.08;6.86;343;7.42;6.86;7.42;4.94;;0;0;0;1.28;0.93;2.56;1.02;2.81
 08/16/2010 12:32:37.214;10.22383;36.71791;0;75669;1;10133;2162.6;CELL_DCH;605;1;10001;-68.17;-7.8;10.55;0;256;256;66;-8.43;-75.12;-7.52;148;-11.46;66;-14.11;64;-15.3;66;-16.28;10;HSUPA;0;0;0;;739.43;0;0;7.94;0;7.94;3.98;;0;0;0;0.51;0.48;1.31;0.52;1.43
 08/16/2010 12:32:38.240;10.22383;36.71791;1;75669;1;10133;2162.6;CELL_DCH;605;1;10001;-66.92;-6.51;6.74;;256;256;66;-7.18;-75.75;-6.28;66;-12.31;148;-12.45;66;-13.12;148;-15.81;15;HSUPA;3;0;0;2;1755.99;10.29;343;10.05;10.29;10.05;40.99;;0;0;0.48;22.53;1.41;37.09;1.57;40.72
 08/16/2010 12:32:39.240;10.22382;36.71791;3;75669;1;10133;2162.6;CELL_DCH;605;1;10001;-68.33;-4.98;9.05;0;256;256;66;-7.69;-76.83;-9.02;64;-13;148;-16.55;66;-18.01;64;-19.03;9;HSUPA;1;0;0;2;574.22;3.43;343;14.91;3.43;14.91;7.92;;0;0;0.48;1.54;1.92;2.98;2.12;3.26
 08/16/2010 12:32:40.243;10.22381;36.71791;3;75669;1;10133;2162.6;CELL_DCH;605;1;10001;-69.08;-6.7;7.17;;256;256;66;-7.07;-74.86;-4.84;66;-9.02;64;-10.44;64;-12.96;66;-15.9;12;HSUPA;0;0;0;;1054.21;0;0;11.65;0;11.65;7.49;;0;0;0.48;1.02;1.44;2.14;1.6;2.35
 08/16/2010 12:32:41.244;10.2238;36.71792;5;75669;1;10133;2162.6;CELL_FACH;605;1;10001;-65.33;-5.61;7.17;0;256;64;66;-4.69;-72.39;-6.54;66;-7;66;-16.45;;;;;14;WCDMA;2.63;0;0;2;1444.76;9.03;343;5.01;9.03;5.01;20.69;;0;0;0;10.75;0;17.95;0;19.7
 08/16/2010 12:32:42.248;10.22379;36.71793;4;75669;1;10133;2162.6;CELL_FACH;605;1;10001;-69.92;-10;7.17;;256;64;66;-6.43;-74.69;-17.51;66;-19.49;66;-24.33;66;-25.54;;;14;WCDMA;2.63;0;0;2;1444.76;9.03;343;3.79;9.03;;;;0;0;0;3.84;1.12;6.72;1.2;7.38
 08/16/2010 12:32:43.248;10.22379;36.71794;5;75669;1;10133;2162.6;CELL_FACH;605;1;10001;-72.08;-10;7.17;98.11;256;64;66;-8.35;-79.23;-14.54;66;-18.15;66;-19.21;66;-22.74;66;-26.03;;WCDMA;;;;;;;;0;;;;;0;0;0;1.28;0.48;2.56;0.53;2.8
 08/16/2010 12:32:44.253;10.22378;36.71795;6;75638;1;10102;2162.6;CELL_FACH;605;1;10001;-69.33;-10;7.17;0;256;64;;;;-14.36;148;-14.36;;;;;;;;WCDMA;;;;;;;;1.63;;;;;0;0;0;0.26;0;0.9;0;0.98
 08/16/2010 12:32:45.253;10.22378;36.71796;6;75638;1;10102;2162.6;CELL_FACH;605;1;10001;-71.67;-10;;95.24;;64;148;-8.93;-78.57;-7.68;167;-10.88;148;-11.83;148;-16.31;;;;WCDMA;;;;;;;;0;;;;;0;0;0;2.05;1.44;3.81;1.56;4.18
 08/16/2010 12:32:46.255;10.22376;36.71798;7;75638;1;10102;2162.6;CELL_FACH;605;1;10001;-69.33;-10;;;;64;148;-10.44;-82.39;-10.67;167;-12.2;148;-17.46;148;-22.46;167;-28.95;;WCDMA;;;;;;;;2.35;;;;;0;0;0;0.51;0.48;1.31;0.52;1.43
 08/16/2010 12:32:47.255;10.22375;36.71799;7;66558;1;1022;2162.6;CELL_FACH;605;1;10001;-70.33;-10;;1.85;;64;148;-14.16;-84.12;-19.55;167;-20.1;167;-31.35;167;-32.24;;;;WCDMA;;;;;;;;0;;;;;0;0;0;20.99;0;34.59;0;38.02
 08/16/2010 12:32:48.263;10.22374;36.718;7;75638;1;10102;2162.6;CELL_FACH;605;1;10001;-68;-10;;0;;64;167;-15.34;-84.83;-10.92;148;-11.68;148;-19.27;148;-29.76;;;;WCDMA;;;;;;;;0.34;;;;;0;0;0;0.26;0;0.9;0;0.98
 08/16/2010 12:32:49.277;10.22373;36.71802;7;75638;1;10102;2162.6;CELL_FACH;605;1;10001;-72;-10;;;;64;148;-10.94;-80.02;-15.34;148;-15.48;148;-30.35;;;;;;WCDMA;;;;;;;;0;;;4.7;;0;0;0;0.77;0;1.73;0;1.89
 08/16/2010 12:32:50.284;10.22372;36.71803;7;75638;1;10102;2162.6;CELL_FACH;605;1;10001;-71.25;-10;;100;;64;148;-11.8;-84.21;-11.88;66;-14.05;148;-19.55;148;-19.94;148;-24.33;;WCDMA;;;;;;;;2.69;;;;Success;0;0;0;30.57;0;49.67;0;54.64
 08/16/2010 12:32:51.290;10.22371;36.71805;6;75669;1;10133;2162.6;CELL_FACH;605;1;10001;-73.33;-10;;0;;64;66;-8.53;-80.47;-10.49;66;-12.96;66;-17.19;66;-17.81;66;-26.69;;WCDMA;;;;;;;;1.78;;1.78;2.74;;;;;;;;;
 08/16/2010 12:32:52.562;10.22371;36.71807;7;75669;1;10133;2162.6;Disconnected;605;1;10001;-68.08;-10;;25;;64;66;-6.48;-74.06;-7.93;66;-12.22;66;-13.53;66;-15.17;66;-18.97;;WCDMA;;;;;;;;0.29;;;;;;;;;;;;
 08/16/2010 12:32:53.562;10.22368;36.7181;8;75669;1;10133;2167.6;Disconnected;605;1;10001;-66.33;;;;;64;66;-9.36;-76.95;-8.46;66;-12.26;66;-13.87;66;-15.5;66;-25.02;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/16/2010 12:32:54.688;10.22367;36.71812;8;75669;1;10133;2162.6;Disconnected;605;1;10001;-66.08;;;;;64;;;;-8.41;66;-11.21;66;-11.63;;;;;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/16/2010 12:32:55.689;10.22367;36.71815;9;75669;1;10133;2167.6;Disconnected;605;1;10001;-69.08;;;;;64;;;;-9.62;66;-12.17;66;-13.16;;;;;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/16/2010 12:32:56.691;10.22366;36.71818;12;75669;1;10133;2162.6;Disconnected;605;1;10001;-68.83;;;;;64;66;-8.69;-77.28;-7.88;66;-10.68;66;-11.12;;;;;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/16/2010 12:32:57.695;10.22366;36.71821;14;75669;1;10133;2167.6;Disconnected;605;1;10001;-70;;;;;;;;;-16.58;66;-19.19;66;-20.02;;;;;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/16/2010 12:32:58.801;10.22366;36.71825;14;75669;1;10133;2162.6;Disconnected;605;1;10001;-68.67;;;;;;66;-8.09;-75.42;-10.03;66;-12.79;66;-13.31;;;;;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/16/2010 12:33:00.671;10.22366;36.71825;14;75669;1;10133;2162.6;Disconnected;605;1;10001;-69.5;;;;;;66;-8.54;-75.87;-7.08;66;-9.76;66;-10.44;;;;;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/16/2010 12:33:01.694;10.22364;36.71836;15;75669;1;10133;2162.6;Disconnected;605;1;10001;-66.25;;;;;;66;-7.46;-76.38;-8.92;66;-11.49;66;-12.41;;;;;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/16/2010 12:33:02.801;10.22363;36.71841;17;75669;1;10133;2162.6;Disconnected;605;1;10001;-67.92;;;;;;66;-8.38;-77.3;-9.44;66;-11.96;66;-13;;;;;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/16/2010 12:33:03.803;10.22362;36.71846;19;75669;1;10133;2162.6;Disconnected;605;1;10001;-66.92;;;;;;66;-7.16;-74.08;-13.92;66;-16.51;66;-17.41;;;;;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/16/2010 12:33:04.805;10.22361;36.71852;22;75669;1;10133;2162.6;Disconnected;605;1;10001;-69.42;;;;;;;;;-10.86;66;-13.34;66;-14.8;66;-25.84;;;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/16/2010 12:33:05.808;10.2236;36.71858;25;75669;1;10133;2162.6;Connecting;605;1;10001;-68.08;;;;;;66;-8.68;-75.51;-12.75;66;-12.75;;;;;;;;WCDMA;;;;;;;;0;;;;Attempt;;;;;;;;
 08/16/2010 12:33:06.810;10.22359;36.71865;27;75669;1;10133;2162.6;Connecting;605;1;10001;-68;-10;;;;;66;-7.19;-74.51;-17.26;66;-17.44;66;-31.04;;;;;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/16/2010 12:33:07.841;10.22359;36.71873;30;75669;1;10133;2162.6;Connecting;605;1;10001;-70;;;94.92;;;66;-7.34;-77.96;-17.2;66;-20.7;66;-21.88;66;-24.77;66;-31.52;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/16/2010 12:33:08.849;10.22358;36.71881;32;75669;1;10133;2162.6;Connecting;605;1;10001;-66.58;-10;;;;;66;-9.3;-77.82;-12.91;66;-14.32;66;-19.68;66;-25.5;66;-32.05;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/16/2010 12:33:09.851;10.22357;36.7189;33;75837;1;10301;2162.6;CELL_DCH;605;1;10001;-69.58;-8.73;;33.33;;256;286;-5.23;-74.06;-9.71;286;-14.86;286;-16.89;286;-18.54;286;-18.79;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/16/2010 12:33:10.853;10.22356;36.71899;36;75837;1;10301;2162.6;CELL_DCH;605;1;10001;-68.33;-13.28;8.25;;256;256;286;-8.05;-77.12;-11.87;286;-16.04;286;-21.57;286;-21.67;286;-22.74;;WCDMA;;;;;;;;0;;;2.16;;;;;;;;;
 08/16/2010 12:33:11.854;10.22355;36.71909;41;75837;1;10301;2162.6;CELL_DCH;605;1;10001;-70.17;-17.18;8.99;0;256;256;286;-7.34;-76.07;-6.55;66;-11.59;65;-11.89;286;-13.26;66;-17.29;;WCDMA;;;;;;;;3.17;;;;;;;;;;;;
 08/16/2010 12:33:12.855;10.22353;36.71919;41;75837;1;10301;2162.6;CELL_DCH;605;1;10001;-70.58;-18.33;9.71;0;256;256;286;-8.17;-78.49;-6.94;286;-12.7;65;-13.1;66;-13.98;286;-15.9;;HSDPA;;;;;;;;1.15;;1.15;;;;;;;;;;
 08/16/2010 12:33:13.890;10.22352;36.7193;43;75837;1;10301;2162.6;CELL_DCH;605;1;10001;-67.67;-14;8.93;;256;256;286;-4.17;-74.29;-1.94;286;-4.61;286;-6.52;286;-14.94;286;-20.19;20;HSUPA;0;0;0;;3049.52;0;0;2.59;0;2.59;0.72;;;;;;;;;
 08/16/2010 12:33:14.891;10.2235;36.71941;43;75837;1;10301;2162.6;CELL_DCH;605;1;10001;-70.75;-7.28;9.32;0;256;256;286;-3.49;-73.18;-2.16;286;-4.07;286;-8.81;64;-15.11;66;-15.16;18;HSUPA;1;0;0;2;2663.72;3.43;343;4.8;3.43;4.8;6.05;;;;;;;;;
 08/16/2010 12:33:15.905;10.22349;36.71953;47;75837;1;10301;2162.6;CELL_DCH;605;1;10001;-65.83;-8.1;10.02;;256;256;286;-4.68;-71.49;-1.97;286;-7.33;66;-8.11;64;-9.51;286;-13.32;20;HSUPA;0;0;0;;3056.46;0;0;7.55;0;7.55;2.26;;0;0;4.29;1.08;6.51;3.29;6.81;3.6
 08/16/2010 12:33:16.908;10.22347;36.71965;47;75837;1;10301;2162.6;CELL_DCH;605;1;10001;-66.92;-10.32;11.61;0;256;256;286;-3;-70.1;-6.95;286;-11.12;286;-13.05;286;-13.4;286;-15.95;17;HSUPA;2.02;50;100;2;2257.15;6.86;343;2.54;3.43;2.54;3.17;;0;0;0;0;0.48;0.48;0.52;0.52
 08/16/2010 12:33:17.908;10.22346;36.71977;49;75837;1;10301;2162.6;CELL_DCH;605;1;10001;-63.92;-12.76;7.89;;256;256;286;-2.87;-69.13;-1.35;286;-6.18;286;-7.51;286;-7.74;286;-12.6;19;HSUPA;2;0;0;2;2841.69;6.86;343;3.71;6.86;3.71;3.26;;0;0;0;1.13;0;1.77;0;1.85
 08/16/2010 12:33:18.909;10.22344;36.7199;52;75837;1;10301;2162.6;CELL_DCH;605;1;10001;-67.42;-9.4;8.87;0;256;256;286;-3.24;-69.57;-1.92;286;-7.5;286;-9.09;286;-9.87;286;-11.91;20;HSUPA;0;0;0;;3078.32;0;0;3.71;0;3.71;1.01;;0;0;0;2.46;0.96;3.1;1.04;3.18
 08/16/2010 12:33:19.914;10.22342;36.72003;52;75837;1;10301;2162.6;CELL_DCH;605;1;10001;-67.58;-10.69;11.07;;256;256;286;-2.46;-71.54;-0.84;286;-4.92;286;-5;286;-13.38;286;-14.9;21;HSUPA;2;50;100;2;3646.42;6.86;343;1.97;3.43;1.97;2.69;;0;0;0;0;0.48;0.48;0.52;0.52
 08/16/2010 12:33:20.914;10.2234;36.72017;56;75837;1;10301;2162.6;CELL_DCH;605;1;10001;-65.08;-12.3;13.33;;256;256;286;-2.85;-68.83;-1.84;286;-4.69;286;-6.76;286;-12.4;286;-17.99;22;HSUPA;0;0;0;;4498.94;0;0;4.59;0;4.59;1.68;;0;0;0;1.38;0.48;2.18;0.52;2.3
 08/16/2010 12:33:21.924;10.22338;36.72031;57;75837;1;10301;2162.6;CELL_DCH;605;1;10001;-64.17;-14.56;13.23;;256;256;286;-1.17;-64.56;-0.37;286;-3.94;286;-6.28;286;-6.74;286;-14.17;23;HSUPA;0;0;0;;5003.38;0;0;5.25;0;5.25;4.03;;0;0;0.42;1.53;1.22;2.33;1.34;2.45
 08/16/2010 12:33:22.929;10.22335;36.72045;57;75837;1;10301;2162.6;CELL_DCH;605;1;10001;-59.33;-18.88;13.64;;256;;286;-0.24;-60.67;-0.41;286;-3.41;286;-3.72;286;-22.53;286;-23.29;24;HSUPA;0;0;0;;6423.85;0;0;1.97;0;1.97;1.01;;0;0;0;0;0.48;0.48;0.52;0.52
 08/16/2010 12:33:23.931;10.22332;36.72059;57;75837;1;10301;2162.6;CELL_DCH;605;1;10001;-66.17;-11.68;10.54;;256;;286;-1.57;-66.44;-2.64;286;-7.18;286;-12.9;286;-13.13;286;-13.4;21;HSUPA;0;0;0;;3685.76;0;0;1.97;0;1.97;1.34;;0;0;0;0;0.48;0.48;0.52;0.52
 08/16/2010 12:33:24.938;10.22329;36.72074;57;75837;1;10301;2162.6;CELL_DCH;605;1;10001;-67.5;-11.06;12.13;;256;;286;-1.99;-65.97;-1.6;286;-4.9;286;-6.3;286;-13.8;286;-16.43;20;HSUPA;3;0;0;2;3401.34;10.29;343;2.62;10.29;2.62;4.37;;0;0;0.16;0.26;0.8;0.9;0.88;0.98
 08/16/2010 12:33:25.940;10.22325;36.72088;56;75837;1;10301;2162.6;CELL_DCH;605;1;10001;-66.42;-8.59;10.6;;256;;286;-2;-69.32;-1.87;286;-5.89;286;-7.72;286;-8.24;286;-14.94;20;HSUPA;45;40;51.85;8.49;3340.77;1866.42;4147.6;15.74;1008.47;15.74;8.06;;0;0;3.32;3.57;4.44;5.17;4.72;5.49
 08/16/2010 12:33:26.959;10.22322;36.72101;54;75837;1;10301;2162.6;CELL_DCH;605;1;10001;-69.67;-9.09;12.02;;256;;286;-2.03;-67.12;-1.23;286;-4.54;286;-5.81;286;-14.32;286;-14.59;22;HSUPA;4;0;0;2.75;4435.2;36.72;918.13;1041.07;36.72;1041.07;38.64;;0;0;1004.28;9.35;1021.4;18.95;1029.33;21.32
 08/16/2010 12:33:27.960;10.22319;36.72114;51;75837;1;10301;2162.6;CELL_DCH;605;1;10001;-56.08;-10.68;11.3;;256;;286;-1.15;-62.61;-5.4;286;-8.66;286;-8.76;286;-22.36;286;-23.79;21;HSUPA;13;0;0;7.46;3591.58;495.58;3812.12;28.21;495.58;28.21;10.75;;0;0;76.43;4.2;79.15;6.29;79.98;6.81
 08/16/2010 12:33:28.970;10.22317;36.72126;48;75837;1;10301;2162.6;CELL_DCH;605;1;10001;-60.17;-8.63;7.48;;256;;286;-2.08;-66.12;-5.11;286;-9.48;286;-10.71;286;-14.12;286;-15.3;22;HSUPA;4;0;0;2;4067.85;13.72;343;480.85;13.72;480.85;52.42;;0;0;605.54;30.05;615.61;50.99;618.8;56.35
 08/16/2010 12:33:29.987;10.22314;36.72138;48;75837;1;10301;2162.6;CELL_DCH;605;1;10001;-62.08;-14.52;12.94;;256;;286;-1.95;-63.85;-1.72;286;-4.29;286;-5.55;286;-20.09;286;-22.81;22;HSUPA;1;0;0;2;4715.78;3.43;343;209.26;3.43;209.26;94.42;;0;0;0.96;45.31;5.44;73.63;6.01;80.91
 08/16/2010 12:33:30.988;10.22312;36.72149;44;75837;1;10301;2162.6;CELL_DCH;605;1;10001;-60.25;-16.55;12.83;;256;;286;-1.52;-60.11;-1.41;286;-5.06;286;-5.21;286;-12.91;286;-18.06;23;HSUPA;2;0;0;2;4828.56;6.86;343;13.12;6.86;13.12;7.73;;0;0;0.8;0.93;2.56;2.53;2.86;2.78
 08/16/2010 12:33:31.997;10.2231;36.7216;41;75837;1;10301;2162.6;CELL_DCH;605;1;10001;-65.17;-17.69;11.61;;256;;286;-1.46;-66.79;0.75;286;-3.36;286;-4.4;286;-9.1;286;-9.22;22;HSUPA;2;0;0;2;4769.78;6.86;343;11.15;6.86;11.15;8.74;;0;0;0.32;21.25;1.12;35.01;1.25;38.5
 08/16/2010 12:33:32.998;10.22308;36.7217;39;75837;1;10301;2162.6;CELL_DCH;605;1;10001;-69.75;-15.51;11.98;;256;;286;-2.57;-68.53;-1.36;286;-4.9;286;-7.71;286;-11.71;286;-14.1;21;HSUPA;2;0;0;2;3748.57;6.86;343;13.12;6.86;13.12;75.94;;0;0;0.16;44.84;3.4;73.35;3.69;80.59
 08/16/2010 12:33:34.008;10.22307;36.72179;37;75837;1;10301;2162.6;CELL_DCH;605;1;10001;-71.08;-17.04;9.55;;256;;286;-2.19;-69.14;-0.72;286;-6.58;286;-7.19;286;-9.13;286;-10.92;22;HSUPA;1;0;0;2;4346.47;3.43;343;3.28;3.43;3.28;3.36;;0;0;0.16;1.02;0.8;1.66;0.88;1.83
 08/16/2010 12:33:35.008;10.22306;36.72188;37;75837;1;10301;2162.6;CELL_DCH;605;1;10001;-64.5;-15.3;12.38;;256;;286;-1.92;-69.18;-1.13;286;-5.22;286;-8.46;286;-10.54;286;-10.56;22;HSUPA;0;0;0;;4655.04;0;0;0.66;0;0.66;1.01;;;;;;;;;
 08/16/2010 12:33:36.029;10.22306;36.72197;35;75837;1;10301;2162.6;CELL_DCH;605;1;10001;-62.33;-16.26;11.56;;256;;286;-1.38;-66.81;-1.02;286;-4.78;286;-7.31;286;-9.85;286;-13.86;22;HSUPA;0;0;0;;4607.42;0;0;2.62;0;2.62;0.67;;0;0;0.08;0.38;0.16;0.86;0.18;0.94
 08/16/2010 12:33:37.044;10.22307;36.72206;32;75837;1;10301;2162.6;CELL_DCH;605;1;10001;-57.83;-18.59;12.19;;256;;286;-0.74;-65.19;0.44;286;-2.97;286;-5.57;286;-5.78;286;-13.18;23;HSUPA;1;0;0;2;5134.33;3.43;343;8.53;3.43;8.53;3.02;;0;0;0.16;0.26;0.8;0.9;0.88;0.98
 08/16/2010 12:33:38.049;10.22308;36.72213;30;75837;1;10301;2162.6;CELL_DCH;605;1;10001;-53.58;-17.6;12.15;;256;;286;-0.64;-64.83;-0.6;286;-3.95;286;-5.98;286;-8.18;286;-15.14;23;HSUPA;14;0;0;2.64;5371;64.69;462.07;9.84;64.69;9.84;2.35;;0;0;0.32;87.38;3.93;142.31;4.29;156.4
 08/16/2010 12:33:39.049;10.2231;36.7222;28;75837;1;10301;2162.6;CELL_DCH;605;1;10001;-49.92;-24.07;10.01;100;256;;286;-0.64;-62.43;-1.31;286;-4.82;286;-5.21;286;-11.09;286;-19.48;20;HSUPA;2;0;0;2;2973.99;6.86;343;20.99;6.86;20.99;185.47;;0;0;0.64;1.03;5.26;1.67;5.76;1.83
 08/16/2010 12:33:40.067;10.22311;36.72227;28;75837;1;10301;2162.6;CELL_DCH;605;1;10001;-50.17;-25.28;10.01;;256;;286;-1.55;-59.11;0.51;286;-3.09;286;-3.22;286;-9.98;286;-17.46;24;HSUPA;1;0;0;2;6190.06;3.43;343;6.56;3.43;6.56;3.02;;0;0;0.32;0.51;0.96;1.15;1.07;1.26
 08/16/2010 12:33:41.069;10.2231;36.72234;26;75837;1;10301;2162.6;CELL_DCH;605;1;10001;-43.25;-22.38;10.54;100;256;;286;-1.96;-53.42;-3.32;286;-6.49;286;-6.73;286;-19.11;286;-21.38;24;HSUPA;3;0;0;3;6517.2;16.91;563.67;7.22;16.91;7.22;74.93;;0;0;0;65.02;3.81;106.14;4.13;116.66
 08/16/2010 12:33:42.069;10.22306;36.72239;25;75837;1;10301;2162.6;CELL_DCH;605;1;10001;-53.58;-21.44;11.86;;256;;286;-1.35;-56.85;-1.64;286;-5.09;286;-6.84;286;-10.32;286;-14.87;23;HSUPA;1;0;0;2;5656.54;3.43;343;15.09;3.43;15.09;5.04;;0;0;0;1.28;0.48;2.56;0.52;2.8
 08/16/2010 12:33:43.070;10.223;36.72242;24;75837;1;10301;2162.6;CELL_DCH;605;1;10001;-64.33;-23.01;11.18;;256;;286;-0.37;-60.59;-5.66;286;-10.85;286;-11.59;286;-12.48;286;-15.93;23;HSUPA;0;0;0;;5674.44;0;0;9.18;0;9.18;3.02;;0;0;0;1.02;0.96;2.62;1.04;2.87
 08/16/2010 12:33:44.090;10.22293;36.72243;24;75837;1;10301;2162.6;CELL_DCH;605;1;10001;-62.08;-26.5;11.47;;256;;286;-1.79;-61.67;-0.86;286;-4.79;286;-7.46;286;-9.59;286;-9.72;22;HSUPA;2;0;0;2;4660.38;6.86;343;1.31;6.86;1.31;1.68;;0;0;0;0.26;0;0.9;0;0.98
 08/16/2010 12:33:45.114;10.22285;36.72242;24;75837;1;10301;2162.6;CELL_DCH;605;1;10001;-60;-22.77;13.26;;256;;286;-1.46;-60.03;-0.55;286;-3.27;286;-4.62;286;-14.64;286;-17.5;23;HSUPA;1;0;0;2;4917.67;3.43;343;5.9;3.43;5.9;3.02;;0;0;0;0.85;0.64;1.71;0.69;1.87
 08/16/2010 12:33:47.677;10.22278;36.72238;27;75837;1;10301;2162.6;CELL_DCH;605;1;10001;;;13.26;;256;;286;-1.46;;-0.55;;;;;;;;;23;WCDMA;1;0;0;2;4917.67;3.43;343;0;3.43;;;;0;0;0;0.26;0.48;0.9;0.52;0.98
