Time;Longitude;Latitude;Speed(km/h);UC-ID;RNC-ID;C-ID;Frequency;RRC State;MCC;MNC;LAC;Rx Power(W);Tx Power(W);SIR;BLER(W);SF(Downlink);SF(Uplink);Best PSC(W);RxQual;RxLev;Combined EcIo(W);Top 1 PSC;Top 1 EcIo;Top 2 PSC;Top 2 EcIo;Top 3 PSC;Top 3 EcIo;Top 4 PSC;Top 4 EcIo;CQI;System Type;Success Rate;BLER(HARQ);Retrans Rate;No. of Codes;Phy Layer Throughput(Requested);Phy Layer Throughput(Served);Phy Layer Throughput(Scheduled);RLC Layer Throughput;MAC-hs Layer Throughput;RLC Layer(AM) UL TP;RLC Layer(AM) DL TP;Call Event;Rx APP Throughput;Tx APP Throughput;Rx TCP/UDP Throughput;Tx TCP/UDP Throughput;Rx IP Throughput;Tx IP Throughput;Rx PPP Throughput;Tx PPP Throughput
 08/11/2010 11:09:34.575;10.21368;36.83235;45;7275508;111;1012;2162.6;CELL_FACH;605;1;10011;-76.42;-3;;89.47;;64;385;-7.51;-83.83;-11.19;385;-15.06;385;-16.48;385;-18.97;385;-22.18;;WCDMA;;;;;;;;1.34;;;;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 11:09:35.578;10.21382;36.83234;45;7275508;111;1012;2162.6;CELL_FACH;605;1;10011;-72.5;-3;;;;64;385;-6.84;-80.18;-8.03;385;-9.66;385;-13.38;385;-28.18;385;-29.87;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 11:09:36.586;10.21396;36.83233;43;7274657;111;161;2162.6;CELL_FACH;605;1;10011;-76.58;-3;;0;;64;91;-4.08;-77.94;-11.45;91;-11.89;91;-24.56;91;-25.89;91;-31.04;;WCDMA;;;;;;;;1.97;;;;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 11:09:37.594;10.21409;36.83232;41;7275508;111;1012;2162.6;CELL_FACH;605;1;10011;-73.25;-3;;0;;64;91;-6.24;-81.68;-9.18;385;-12.24;385;-12.93;385;-20.48;385;-29.23;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0.48;0.48;0.54;0.53
 08/11/2010 11:09:38.595;10.21421;36.83233;39;7275508;111;1012;2162.6;CELL_FACH;605;1;10011;-74.67;-3;;95.52;;64;385;-7.93;-81.6;-8.07;19;-8.97;385;-20.08;385;-21.07;385;-21.92;;WCDMA;;;;;;;;2.64;;;;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 11:09:39.604;10.21433;36.83233;37;7276017;111;1521;2162.6;CELL_FACH;605;1;10011;-74.83;-3;;0;;64;19;-6.14;-80.11;-14.04;19;-17.01;19;-19.2;19;-23.85;19;-24.73;;WCDMA;;;;;;;;0;;;2.16;;0;0;0;0;0.32;0.64;0.35;0.7
 08/11/2010 11:09:40.623;10.21444;36.83234;35;7276017;111;1521;2162.6;CELL_FACH;605;1;10011;-74.17;-3;;;;64;19;-8.03;-83.99;-11.81;19;-13.16;19;-18.52;19;-27.47;19;-27.47;;WCDMA;;;;;;;;1.34;;;;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 11:09:41.624;10.21454;36.83236;30;7276017;111;1521;2162.6;CELL_FACH;605;1;10011;-76.17;-3;;97.54;;64;19;-6.75;-81.39;-8.92;19;-10.79;19;-14.51;19;-20.3;;;;WCDMA;;;;;;;;1.68;;1.68;1.34;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 11:09:42.633;10.21462;36.83237;26;7276017;111;1521;2162.6;CELL_FACH;605;1;10011;-76;-3;;;;64;;;;-7.67;19;-9.06;19;-14.75;19;-18.74;;;;WCDMA;;;;;;;;1.68;;;;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 11:09:43.633;10.2147;36.83239;23;7276017;111;1521;2162.6;CELL_FACH;605;1;10011;-74.67;-3;;100;;64;19;-5.3;-81.47;-7.66;19;-9.94;19;-11.68;19;-27.09;;;;WCDMA;;;;;;;;1.68;;1.68;1.34;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 11:09:44.654;10.21476;36.83241;21;7276017;111;1521;2162.6;CELL_FACH;605;1;10001;-76;-3;;;;64;19;-6.01;-82.47;-10.64;19;-12.86;19;-17.23;19;-21.45;19;-22.57;;WCDMA;;;;;;;;1.68;;;;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 11:09:45.656;10.21482;36.83242;19;7276017;111;1521;2162.6;CELL_FACH;605;1;10001;-77.42;-3;;93.46;;64;;;;-7.91;19;-9.5;19;-14.06;19;-20.12;19;-31.35;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0.96;0;1.06;0
 08/11/2010 11:09:46.669;10.21487;36.83244;18;7276017;111;1521;2162.6;CELL_FACH;605;1;10001;-75.5;-3;;;;64;19;-7.08;-83.74;-10.83;19;-13.06;19;-15.4;19;-24.46;19;-31.04;;WCDMA;;;;;;;;1.68;;;;;0;0;0;0;0.64;0.64;0.7;0.7
 08/11/2010 11:09:47.671;10.21492;36.83246;17;7276017;111;1521;2167.6;CELL_FACH;605;1;10001;-75.98;-3;;100;;64;;;;-9.82;19;-10.03;19;-23.71;19;-31.52;;;;WCDMA;;;;;;;;2.02;;2.02;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 11:09:48.671;10.21496;36.83248;16;7276017;111;1521;2162.6;CELL_FACH;605;1;10001;-73.75;-3;;;;64;19;-5.5;-79.25;-14.69;19;-15.11;19;-29.65;19;-29.87;19;-30.1;;WCDMA;;;;;;;;1.01;;;;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 11:09:49.673;10.21501;36.83249;16;7276017;111;1521;2162.6;CELL_FACH;605;1;10001;-75.42;-3;;98.39;;64;19;-5.79;-80.71;-7.66;19;-8.64;19;-15.41;19;-23.31;19;-29.87;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 11:09:50.693;10.21505;36.83251;14;7276017;111;1521;2162.6;CELL_FACH;605;1;10001;-75;-3;;;;64;;;;-7.15;19;-9.39;19;-12.69;19;-17.25;19;-23.36;;WCDMA;;;;;;;;1.68;;;;;0;0;0;0;0.96;0.48;1.06;0.53
 08/11/2010 11:09:51.696;10.21509;36.83252;13;7276017;111;1521;2162.6;CELL_FACH;605;1;10001;-75.58;-3;;100;;64;19;-6.92;-82.97;-13.73;19;-19.17;19;-19.25;19;-21.38;19;-22.3;;WCDMA;;;;;;;;1.34;;1.34;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 11:09:52.696;10.21512;36.83254;13;7276017;111;1521;2162.6;CELL_FACH;605;1;10001;-75.08;-3;;;;64;19;-7.68;-82.74;-8.71;19;-9.28;19;-18.23;19;-28.68;;;;WCDMA;;;;;;;;1.34;;;;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 11:09:53.713;10.21516;36.83255;12;7276017;111;1521;2162.6;CELL_FACH;605;1;10001;-75.83;-3;;100;;64;19;-7.32;-84.02;-10.88;19;-11.91;19;-19.24;19;-22.7;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 11:09:54.714;10.21519;36.83256;12;7276017;111;1521;2162.6;CELL_FACH;605;1;10001;-76.92;-3;;;;64;19;-8.28;-85.88;-11.05;19;-13.7;19;-15.28;19;-22.7;19;-30.75;;WCDMA;;;;;;;;1.68;;;;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 11:09:55.717;10.21522;36.83257;12;7276017;111;1521;2162.6;CELL_FACH;605;1;10001;-67.75;-3;;100;;64;19;-9.77;-82.47;-8.67;385;-8.88;19;-27.6;385;-27.67;19;-28.03;;WCDMA;;;;;;;;0.67;;0.67;;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 11:09:56.729;10.21526;36.83259;14;7275508;111;1012;2162.6;CELL_FACH;605;1;10001;-69.67;-3;;0;;64;385;-7.59;-78.49;-8.81;385;-9.53;385;-17.32;385;-30.75;385;-31.69;;WCDMA;;;;;;;;2.3;;;;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 11:09:57.730;10.2153;36.8326;16;7275508;111;1012;2162.6;CELL_FACH;605;1;10001;-76.33;-3;;;;64;385;-8.34;-85.14;-13.61;385;-16.51;385;-19.88;385;-23.65;385;-23.85;;WCDMA;;;;;;;;1.68;;1.68;;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 11:09:58.763;10.21535;36.83262;18;7274657;111;161;2162.6;CELL_FACH;605;1;10001;-77.33;-3;;0;;64;385;-12.4;-88.84;-12.41;91;-12.41;;;;;;;;WCDMA;;;;;;;;0.34;;;;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 11:09:59.769;10.21541;36.83263;20;7274657;111;161;2162.6;CELL_FACH;605;1;10001;-76.75;-3;;;;64;91;-7.85;-84.41;-15.26;91;-18.39;91;-18.61;91;-28.26;;;;WCDMA;;;;;;;;2.98;;2.98;2.35;;0;0;0;0;0.48;0.48;0.54;0.53
 08/11/2010 11:10:00.788;10.21547;36.83263;20;7274657;111;161;2162.6;CELL_FACH;605;1;10001;-74.5;-3;;90.63;;64;91;-5.58;-79.46;-10.72;91;-10.75;91;-32.44;;;;;;WCDMA;;;;;;;;3.7;;;;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 11:10:01.802;10.21553;36.83262;21;7274657;111;161;2162.6;CELL_FACH;605;1;10001;-71.67;-3;;;;64;91;-5.43;-77.94;-9.12;91;-10.88;91;-14.19;91;-28.95;91;-30.75;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 11:10:02.809;10.2156;36.8326;22;7274657;111;161;2162.6;CELL_FACH;605;1;10001;-74.67;-3;;100;;64;91;-5.13;-76.88;-16.44;91;-16.75;91;-30.89;91;-31.19;;;;WCDMA;;;;;;;;1.68;;;;Success;0;0;0;0;0.9;0;0.99;0
 08/11/2010 11:10:03.818;10.21565;36.83258;22;7274657;111;161;2162.6;Disconnected;605;1;10001;-69.08;-3;;0;;128;91;-5.25;-76.97;-13.34;91;-13.34;;;;;;;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 11:10:04.829;10.2157;36.83253;23;7274657;111;161;2162.6;Disconnected;605;1;10001;-72.92;;;;;128;91;-12.75;-84.17;-24.77;91;-24.77;;;;;;;;WCDMA;;;;;;;;1.06;;;;;;;;;;;;
 08/11/2010 11:10:05.865;10.21574;36.83248;24;7274657;111;161;2162.6;Disconnected;605;1;10001;-70.83;;;;;128;91;-8.75;-81.33;-6.18;91;-10;91;-12.04;91;-12.27;91;-23.04;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 11:10:06.898;10.21576;36.83236;25;7274657;111;161;2162.6;Disconnected;605;1;10001;-71.67;;;;;128;91;-14.39;-86.05;-9.55;91;-14.39;91;-15.26;91;-16.66;91;-22.22;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 11:10:08.172;10.21576;36.83236;27;7274657;111;161;2162.6;Disconnected;605;1;10001;-67.67;;;;;128;;;;-13.34;91;-16.32;91;-16.38;;;;;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 11:10:09.730;10.21576;36.83228;27;7274657;111;161;2162.6;Disconnected;605;1;10001;;;;;;;;;;-13.34;;;;;;;;;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 11:10:10.731;10.21576;36.83212;32;7276017;111;1521;2162.6;Disconnected;605;1;10001;-66.25;;;0;;;19;-5.14;-70.97;-13.45;19;-19.2;19;-20.01;19;-20.72;19;-24.87;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 11:10:11.866;10.21575;36.83204;31;7276017;111;1521;2162.6;Disconnected;605;1;10001;-65.83;;;100;;;19;-11.58;-77.91;-8.82;19;-12.83;19;-14.33;19;-15.82;19;-25.71;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 11:10:12.887;10.21575;36.83188;31;7276017;111;1521;2162.6;Disconnected;605;1;10001;-64.83;;;;;;19;-7.58;-73.92;-7.03;369;-8.17;369;-15.93;19;-20.81;19;-22.36;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 11:10:13.999;10.21575;36.8318;33;7275698;111;1202;2162.6;Disconnected;605;1;10001;-66.58;;;0;;;19;-7.99;-73.16;-8.95;369;-12.73;369;-13.89;369;-17.06;369;-25.37;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 11:10:15.000;10.21576;36.83171;33;7275508;111;1012;2162.6;Disconnected;605;1;10001;-60.83;;;33.33;;;385;-8.5;-73.66;-8.74;385;-8.79;385;-28.34;;;;;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 11:10:16.000;10.21575;36.83163;34;7275508;111;1012;2167.6;Disconnected;605;1;10001;-65.42;;;;;;385;-8.61;-68.03;-8.47;385;-14.19;385;-14.53;385;-15.93;385;-18.02;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 11:10:17.123;10.21575;36.83155;33;7275508;111;1012;2167.6;Disconnected;605;1;10001;-64.33;;;;;;385;-7.03;-71.36;-6.15;385;-11.6;385;-11.62;385;-14.72;385;-15.15;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 11:10:18.132;10.21575;36.83146;33;7275508;111;1012;2162.6;Disconnected;605;1;10001;-64.17;;;;;;385;-7.89;-72.22;-10.96;385;-13.32;385;-14.74;;;;;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 11:10:19.133;10.21574;36.83138;33;7275508;111;1012;2162.6;Disconnected;605;1;10001;-64.67;;;;;;385;-8.26;-76.76;-8.13;385;-10.71;385;-11.63;;;;;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 11:10:20.133;10.21573;36.8313;33;7275508;111;1012;2162.6;Disconnected;605;1;10001;-66.92;;;;;;385;-13;-81.5;-13.52;385;-16.14;385;-16.96;;;;;;WCDMA;;;;;;;;0;;;;Attempt;;;;;;;;
 08/11/2010 11:10:21.133;10.21571;36.83121;33;7275508;111;1012;2162.6;CELL_DCH;605;1;10011;-60.83;-10.71;10.22;;256;256;385;-5.33;-66.46;-11.08;385;-11.08;;;;;;;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 11:10:22.137;10.2157;36.83114;32;7275508;111;1012;2162.6;CELL_DCH;605;1;10011;-63.25;-21.49;9.2;;256;256;385;-5.41;-67.08;-4.18;19;-5.49;385;-10.35;385;-21.65;;;;WCDMA;;;;;;;;3.31;;;;;;;;;;;;
 08/11/2010 11:10:23.151;10.2157;36.83107;30;7275508;111;1012;2162.6;CELL_DCH;605;1;10011;-63.33;-25.58;12.43;0;256;256;19;-3.36;-65.98;-3.91;19;-4.26;385;-16.41;19;-23.41;19;-26.32;;WCDMA;;;;;;;;2.16;;2.16;0.58;;;;;;;;;
 08/11/2010 11:10:24.151;10.21573;36.831;27;7275508;111;1012;2162.6;CELL_DCH;605;1;10011;-66.5;-23.9;9.22;0;256;256;19;-3.48;-68.84;-7.43;19;-8.56;19;-14.55;19;-24.53;19;-25.71;11;HSUPA;0;0;0;;944.58;0;0;1.44;0;1.44;1.44;;;;;;;;;
 08/11/2010 11:10:25.158;10.21577;36.83095;25;7275508;111;1012;2162.6;CELL_DCH;605;1;10011;-67.33;-16.97;8.09;;256;256;91;-4.53;-72.1;-0.96;91;-6.38;19;-6.59;19;-7.69;91;-7.74;18;HSUPA;0;0;0;;2388.56;0;0;5.36;0;5.36;7.49;;;;;;;;;
 08/11/2010 11:10:26.159;10.21583;36.83091;24;7275508;111;1012;2162.6;CELL_DCH;605;1;10011;-66.17;-16.9;12.1;0;256;256;91;-4.67;-70.86;-1.94;19;-7.01;19;-7.66;91;-10.09;91;-10.13;15;WCDMA;0;0;0;;1774.84;0;0;4.19;0;4.19;1.25;;;;;;;;;
 08/11/2010 11:10:27.159;10.2159;36.83088;25;7275508;111;1012;2162.6;CELL_DCH;605;1;10011;-68.75;-9.25;9.74;;256;256;91;-3.31;-70.49;-2.81;19;-6.19;385;-8.51;385;-12.32;91;-14.5;15;WCDMA;0;0;0;;1712.78;0;0;6.83;0;6.83;3.5;;0;0;1.68;0.35;2.39;1.07;2.5;1.17
 08/11/2010 11:10:28.161;10.21598;36.83087;27;7275508;111;1012;2162.6;CELL_DCH;605;1;10011;-69.08;-12.03;12.34;0;256;256;385;-4.34;-72.19;-4.35;385;-10.99;19;-11.85;19;-11.94;385;-12.72;13;HSUPA;0;0;0;;1244.69;0;0;5.58;0;5.58;3.74;;0;0;0;1.13;0.48;1.77;0.53;1.86
 08/11/2010 11:10:29.181;10.21607;36.83087;30;7275508;111;1012;2162.6;CELL_DCH;605;1;10011;-66.67;-13.61;9.69;0;256;256;385;-5.13;-73.28;-3.08;91;-8.76;19;-10.08;91;-10.52;385;-13.94;14;HSUPA;0;0;0;;1559.32;0;0;3.7;0;3.7;2.5;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 11:10:30.181;10.21616;36.83089;30;7275508;111;1012;2162.6;CELL_DCH;605;1;10011;-69;-10.56;10.72;0;256;256;91;-3.84;-72.77;-1.9;91;-5.76;91;-7.69;385;-10.52;385;-15.66;17;HSUPA;0;0;0;;2378.15;0;0;4.29;0;4.29;4.61;;0;0;0;2.46;0.48;3.1;0.53;3.19
 08/11/2010 11:10:31.210;10.21625;36.83092;31;7275508;111;1012;2162.6;CELL_DCH;605;1;10011;-70.08;-7.48;10.45;;256;256;91;-3.89;-73.97;-3.09;91;-7.25;91;-8.13;354;-13.07;354;-14.36;10;HSUPA;0;0;0;;692.27;0;0;6.3;0;6.3;4.75;;0;0;0;1.13;0.48;1.77;0.53;1.86
 08/11/2010 11:10:32.217;10.21634;36.83095;30;7275508;111;1012;2162.6;CELL_DCH;605;1;10011;-69.42;1.76;8.74;0;256;256;91;-5.31;-78.97;-5.17;354;-10.3;91;-10.96;91;-12.1;354;-16.1;12;WCDMA;0;0;0;;1098.48;0;0;2.4;0;2.4;1.92;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 11:10:33.233;10.21642;36.83098;29;7275508;111;1012;2162.6;CELL_DCH;605;1;10011;-70;-10.35;10.35;;256;256;354;-5.08;-76.23;-1.01;354;-6.57;19;-7.02;91;-8.56;19;-10.45;12;WCDMA;0;0;0;;1128.81;0;0;5.07;0;5.07;3.22;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 11:10:34.253;10.2165;36.831;27;7275508;111;1012;2162.6;CELL_DCH;605;1;10011;-69.83;-7.4;14.22;0;256;256;91;-3.93;-72.68;-1;91;-4.34;91;-6.24;19;-8.2;19;-18.51;19;HSUPA;0;0;0;;3096.19;0;0;3.34;0;3.34;1.78;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 11:10:35.272;10.21658;36.83101;27;7275508;111;1012;2162.6;CELL_DCH;605;1;10011;-66.42;-10.9;11.41;;256;256;91;-2.1;-71.03;-0.81;19;-5.54;369;-6.7;19;-8.3;369;-9.6;19;WCDMA;0;0;0;;3156.71;0;0;3.12;0;3.12;1.87;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 11:10:36.281;10.21666;36.83101;25;7275508;111;1012;2162.6;CELL_DCH;605;1;10011;-75.25;-7.26;9.55;0;256;256;91;-3.43;-76.74;-4.19;19;-10.09;369;-11.96;19;-12.43;369;-14.59;8;WCDMA;0;0;0;;522.06;0;0;3.41;0;3.41;1.58;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 11:10:37.281;10.21673;36.83099;25;7275508;111;1012;2162.6;CELL_DCH;605;1;10011;-74.33;-2.96;8.2;;256;256;19;-5.45;-78.19;-4.73;19;-7.98;19;-12.38;369;-12.64;369;-16.74;4;WCDMA;0;0;0;;210.35;0;0;1.31;0;1.31;1.3;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 11:10:38.282;10.2168;36.83096;25;7275508;111;1012;2162.6;CELL_DCH;605;1;10011;-76.75;0.39;8.18;0;256;256;369;-6.96;-81.29;-5.83;19;-11.55;369;-13.64;19;-14.73;369;-15;11;HSUPA;2;50;100;1;902.88;6.86;343;3.26;3.43;3.26;2.35;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 11:10:39.294;10.21686;36.83092;27;7275508;111;1012;2162.6;CELL_DCH;605;1;10011;-72.5;-2.51;9.54;;256;256;19;-6.27;-80.82;-4.16;385;-8.95;19;-11.82;19;-13.5;385;-13.75;12;HSUPA;0;0;0;;1118.59;0;0;6.98;0;6.98;2.78;;0;0;0;0;0.96;0.48;1.06;0.53
 08/11/2010 11:10:40.302;10.21691;36.83086;27;7275508;111;1012;2162.6;CELL_DCH;605;1;10011;-74.75;-1.34;10.35;0;256;256;369;-5.43;-81.02;-2.89;369;-7.09;369;-8.9;385;-13.04;385;-13.82;9;WCDMA;0;0;0;;534.34;0;0;2.18;0;2.18;1.1;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 11:10:41.314;10.21695;36.83079;31;7275508;111;1012;2162.6;CELL_DCH;605;1;10011;-73.17;-0.89;7.66;;256;256;369;-5.45;-80.95;-4.27;369;-9.2;369;-11.59;385;-13.9;385;-14.45;7;WCDMA;0;0;0;;432.15;0;0;2.83;0;2.83;1.87;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 11:10:42.317;10.217;36.83072;33;7275508;111;1012;2162.6;CELL_DCH;605;1;10011;-74.08;-0.34;9.14;0;256;256;369;-5;-82.04;-3.83;369;-6.82;369;-8.76;385;-17.32;385;-18.35;13;WCDMA;0;0;0;;1283.85;0;0;1.52;0;1.52;1.3;;0;0;0;0;0.48;0.48;0.53;0.54
 08/11/2010 11:10:43.333;10.21705;36.83065;34;7275508;111;1012;2162.6;CELL_DCH;605;1;10011;-80.33;3.25;10.1;;256;256;369;-4.97;-81.48;-4.53;369;-7.92;369;-11.96;385;-13.06;385;-17.35;14;HSUPA;0;0;0;;1515.72;0;0;3.84;0;3.84;2.45;;0;0;0;0;0.48;0.48;0.53;0.54
 08/11/2010 11:10:44.334;10.21711;36.83058;35;7275508;111;1012;2162.6;CELL_DCH;605;1;10011;-78.92;5.72;9.73;0;256;256;385;-5.56;-82.13;-5.48;385;-11.35;385;-11.38;385;-14.95;369;-15.47;13;HSUPA;1;0;0;2;1348.71;3.43;343;6.18;3.43;6.18;2.88;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 11:10:45.335;10.21718;36.83051;35;7275508;111;1012;2162.6;CELL_DCH;605;1;10011;-76.75;-1.17;7.32;;256;256;354;-6.37;-83.26;-4.75;354;-11;385;-11.75;385;-12.2;385;-14.26;9;WCDMA;0;0;0;;671.28;0;0;3.25;0;3.25;2.3;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 11:10:46.339;10.21727;36.83046;34;7275508;111;1012;2162.6;CELL_DCH;605;1;10011;-80.67;4.8;9.14;0;256;256;369;-5.54;-82.84;-3.53;354;-6.6;385;-10.05;369;-14.42;385;-15.79;11;HSUPA;0;0;0;;986.74;0;0;3.55;0;3.55;2.35;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 11:10:47.358;10.21736;36.83042;35;7275508;111;1012;2162.6;CELL_DCH;605;1;10011;-77.33;-2.73;10.75;;256;256;354;-6.82;-83.24;-4.32;385;-9.41;385;-11.61;369;-12.38;354;-13.72;16;HSUPA;0;0;0;;1944.41;0;0;4.13;0;4.13;1.63;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 11:10:48.358;10.21746;36.83038;35;7275508;111;1012;2162.6;CELL_DCH;605;1;10011;-74.5;-2.93;9.91;0;256;256;385;-5.03;-81.37;-4.02;385;-7.43;385;-8.14;354;-15.99;354;-17.78;10;WCDMA;3;33.33;50;2;806.42;10.29;343;3.33;6.86;3.33;2.4;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 11:10:49.361;10.21756;36.83034;35;7275508;111;1012;2162.6;CELL_DCH;605;1;10011;-74.17;-2.14;9.78;;256;256;385;-5;-79.31;-4.41;385;-8.41;354;-10.64;385;-11.62;354;-16.63;11;WCDMA;0;0;0;;867.05;0;0;5.22;0;5.22;3.07;;0;0;0;0;0.96;0.48;1.05;0.53
 08/11/2010 11:10:50.362;10.21766;36.83031;35;7275508;111;1012;2162.6;CELL_DCH;605;1;10011;-71.17;-3.06;12.75;0;256;256;385;-3.82;-76.1;-2.28;385;-5.44;385;-5.75;354;-20.4;361;-21.37;23;HSUPA;0;0;0;;4986.6;0;0;3.41;0;3.41;2.78;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 11:10:51.379;10.21776;36.83027;36;7275508;111;1012;2162.6;CELL_DCH;605;1;10011;-72.08;-2.92;10.94;;256;256;385;-4.18;-78.2;-2.8;385;-5.94;385;-6.45;361;-19.45;361;-20.31;19;HSUPA;0;0;0;;2846.08;0;0;5.44;0;5.44;2.64;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 11:10:52.387;10.21787;36.83023;36;7275508;111;1012;2162.6;CELL_DCH;605;1;10011;-70.75;-3.89;13.81;0;256;256;385;-1.7;-72.86;-1.61;385;-4.65;385;-4.93;385;-18.43;385;-24.66;21;HSUPA;0;0;0;;3841.96;0;0;4.7;0;4.7;2.3;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 11:10:53.395;10.21797;36.8302;36;7275508;111;1012;2162.6;CELL_DCH;605;1;10011;-68.83;-0.1;9.09;;256;256;385;-2.94;-74.35;-3.82;385;-7.18;385;-7.27;385;-16.56;385;-22.42;19;HSUPA;0;0;0;;2710.86;0;0;3.41;0;3.41;1.73;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 11:10:54.395;10.21807;36.83016;37;7275508;111;1012;2162.6;CELL_DCH;605;1;10011;-74.17;-4.18;8.85;0;256;256;385;-4.21;-74.77;-3.34;385;-5.93;385;-7.9;385;-15.23;385;-22.22;21;HSUPA;0;0;0;;3712.73;0;0;1.97;0;1.97;1.01;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 11:10:55.395;10.21818;36.83012;37;7275508;111;1012;2162.6;CELL_DCH;605;1;10011;-74.67;0.1;11.14;;256;256;385;-2.33;-74.39;-2.48;385;-5.14;385;-6.57;385;-15.99;385;-22.77;21;HSUPA;0;0;0;;3467.19;0;0;1.97;0;1.97;1.01;;0;0;0;0;0.48;0.48;0.53;0.54
 08/11/2010 11:10:56.398;10.21828;36.83009;37;7275508;111;1012;2162.6;CELL_DCH;605;1;10011;-72.83;4.8;9.5;;256;256;385;-3.91;-77.67;-4.71;385;-6.89;385;-9.53;385;-20.25;385;-22.16;18;HSUPA;0;0;0;;2373.42;0;0;1.31;0;1.31;1.01;;0;0;0.16;0.16;0.8;0.8;0.89;0.9
 08/11/2010 11:10:57.401;10.21838;36.83005;37;7275508;111;1012;2162.6;CELL_DCH;605;1;10011;-77.08;-0.14;8.62;;256;256;385;-4.93;-78.87;-6.84;385;-8.76;385;-13.23;385;-17.88;385;-20.89;17;HSUPA;0;0;0;;2165.51;0;0;5.25;0;5.25;2.69;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 11:10:58.419;10.21849;36.83001;36;7275508;111;1012;2162.6;CELL_DCH;605;1;10011;-77;4.34;7.49;0;256;256;385;-7.58;-85.38;-3.79;361;-8.17;469;-13.21;385;-14.6;469;-14.78;12;HSUPA;0;0;0;;1061.57;0;0;3.71;0;3.71;3.65;;0;0;0.16;0.16;0.8;0.8;0.89;0.89
