Time;Longitude;Latitude;Speed(km/h);UC-ID;RNC-ID;C-ID;Frequency;RRC State;MCC;MNC;LAC;Rx Power(W);Tx Power(W);SIR;BLER(W);SF(Downlink);SF(Uplink);Best PSC(W);Best EcIo(W);Best RSCP(W);Combined EcIo(W);Top 1 PSC;Top 1 EcIo;Top 2 PSC;Top 2 EcIo;Top 3 PSC;Top 3 EcIo;Top 4 PSC;Top 4 EcIo;LAC;Call Event;Rx APP Throughput;Tx APP Throughput;Rx TCP/UDP Throughput;Tx TCP/UDP Throughput;Rx IP Throughput;Tx IP Throughput;Rx PPP Throughput;Tx PPP Throughput
 08/23/2010 12:28:06.786;10.15778;36.69311;9;75712;1;10176;2162.6;Disconnected;605;1;10001;-66.5;;;;;128;183;-4.71;-70.88;-4.13;183;-8.87;183;-9.21;183;-11.89;183;-14.29;10001;;;;;;;;;
 08/23/2010 12:28:07.924;10.1578;36.69313;9;75712;1;10176;2162.6;Disconnected;605;1;10001;-66.08;;;;;;183;-4.6;-70.77;-4.46;183;-8.98;183;-9.17;183;-14.25;183;-14.85;10001;;;;;;;;;
 08/23/2010 12:28:08.924;10.15782;36.69315;9;75712;1;10176;2162.6;Disconnected;605;1;10001;-64.92;;;;;;183;-5.41;-71.58;-4.86;183;-9.09;183;-10.62;183;-11.59;183;-16.31;10001;;;;;;;;;
 08/23/2010 12:28:12.459;10.15783;36.69316;9;75712;1;10176;2162.6;Disconnected;605;1;10001;-59.75;;;;;;183;-3.97;-70.14;-3.54;183;-7.72;183;-7.79;183;-13.42;183;-15.27;10001;;;;;;;;;
 08/23/2010 12:28:13.517;10.15787;36.69321;7;75712;1;10176;2167.6;Disconnected;605;1;10001;-64.25;;;;;;183;-5.64;-69.89;-4.3;183;-9.37;183;-10.16;183;-11.32;183;-12.48;10001;;;;;;;;;
 08/23/2010 12:28:14.553;10.15788;36.69322;9;75712;1;10176;2167.6;Disconnected;605;1;10001;-67.83;;;;;;183;-5.94;-70.19;-10.55;183;-14.9;183;-15.88;183;-21.9;183;-22.2;10001;;;;;;;;;
 08/23/2010 12:28:15.557;10.1579;36.69324;9;75712;1;10176;2167.6;Disconnected;605;1;10001;-64;;;;;;183;-8.57;-72.82;-9.55;183;-13.67;183;-13.93;183;-15.62;;;10001;;;;;;;;;
 08/23/2010 12:28:16.559;10.15792;36.69327;11;75712;1;10176;2167.6;Disconnected;605;1;10001;-61.92;;;;;;183;-3.91;-69.16;-6.58;183;-6.58;;;;;;;10001;Attempt;;;;;;;;
 08/23/2010 12:28:17.562;10.15794;36.69329;11;75712;1;10176;2167.6;CELL_DCH;605;1;10001;-67.75;-20.13;9.69;;256;256;183;-4.83;-69.62;-5.82;183;-7.13;183;-14.81;183;-14.93;183;-25.62;10001;;;;;;;;;
 08/23/2010 12:28:18.572;10.15796;36.69331;11;75712;1;10176;2167.6;CELL_DCH;605;1;10001;-65.08;-23.59;8.48;;256;256;183;-4.97;-71.4;-5.36;183;-7;183;-12.68;182;-16.18;182;-24.27;10001;;;;;;;;;
 08/23/2010 12:28:19.589;10.15798;36.69333;11;75712;1;10176;2167.6;CELL_DCH;605;1;10001;-66;-29.69;9.22;0;256;256;183;-3.8;-69.71;-3.77;382;-8.16;183;-9.15;183;-13.17;182;-13.98;10001;;;;;;;;;
 08/23/2010 12:28:20.597;10.158;36.69336;11;75712;1;10176;2167.6;CELL_DCH;605;1;10001;-65.48;-26.21;11.16;0;256;256;183;-4.64;-70.12;-2.42;183;-7.26;183;-8.72;183;-8.73;382;-13.49;10001;;;;;;;;;
 08/23/2010 12:28:21.612;10.15802;36.69338;11;75712;1;10176;2167.6;CELL_DCH;605;1;10001;-69.25;-18.12;11.06;;256;256;183;-4.52;-72.09;-1.26;183;-5.95;182;-8.55;183;-9.4;183;-10.76;10001;;;;;;;;;
 08/23/2010 12:28:22.630;10.15804;36.6934;11;75712;1;10176;2167.6;CELL_DCH;605;1;10001;-66.42;-21.34;11.28;0;256;256;183;-3.1;-69.24;-1.78;183;-6.86;182;-8.33;183;-8.63;182;-9.06;10001;;;;;;;;;
 08/23/2010 12:28:23.630;10.15805;36.69342;10;75712;1;10176;2167.6;CELL_DCH;605;1;10001;-64.25;-21.5;10.41;;256;256;183;-4.06;-72.9;-0.26;183;-5.52;183;-5.94;182;-8.36;182;-9.2;10001;;;;;;;;;
 08/23/2010 12:28:24.632;10.15807;36.69344;11;75712;1;10176;2167.6;CELL_DCH;605;1;10001;-65.08;-19.28;11.44;0;256;256;183;-4.21;-70.68;-3.01;183;-6.83;183;-8.95;182;-11.13;182;-11.24;10001;;0;0;3.22;0.73;3.6;2.24;3.73;2.45
 08/23/2010 12:28:25.651;10.15809;36.69346;10;75712;1;10176;2167.6;CELL_DCH;605;1;10001;-73.08;-20.28;11.55;;256;256;183;-3.95;-71.17;-1.47;183;-5.67;183;-9.58;382;-9.96;382;-11.91;10001;;0;0;0;2.46;0.48;3.1;0.53;3.19
 08/23/2010 12:28:26.671;10.15811;36.69348;9;75712;1;10176;2167.6;CELL_DCH;605;1;10001;-66.42;-16.4;10.54;0;256;256;183;-5.15;-69.79;-1.83;182;-6.2;182;-7.71;183;-9.25;382;-14.15;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 12:28:27.673;10.15812;36.6935;8;75712;1;10176;2167.6;CELL_DCH;605;1;10001;-64.83;-13.94;13.09;;256;256;183;-3.28;-68.56;-0.44;182;-4.61;183;-5.55;182;-9.97;183;-11.45;10001;;0;0;0;0;0.48;0.48;0.54;0.53
 08/23/2010 12:28:28.683;10.15814;36.69352;9;75712;1;10176;2167.6;CELL_DCH;605;1;10001;-67.75;-12.68;14.19;0;256;256;183;-3;-69;-0.69;183;-5.82;182;-5.9;183;-6.72;183;-13.49;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 12:28:29.688;10.15816;36.69354;10;75712;1;10176;2167.6;CELL_DCH;605;1;10001;-68;-13.32;9.78;;256;256;183;-4.73;-74.62;-4.85;182;-9.11;183;-12.41;182;-13.65;183;-14.32;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 12:28:30.692;10.15818;36.69356;11;75712;1;10176;2167.6;CELL_DCH;605;1;10001;-67.58;-12.4;11.66;0;256;256;183;-3.85;-74.44;-1.42;183;-6.38;183;-8.9;382;-9.56;182;-9.81;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 12:28:31.692;10.1582;36.69358;11;75711;1;10175;2167.6;CELL_FACH;605;1;10001;-66.42;-15;11.66;0;256;128;182;-4.93;-74.49;-10.73;182;-11.49;182;-19.1;182;-29.13;;;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 12:28:32.695;10.15822;36.6936;10;75711;1;10175;2167.6;CELL_FACH;605;1;10001;-66.83;-15;11.66;;256;64;182;-4.48;-74.26;-5.91;182;-6.02;182;-26.22;182;-26.8;182;-30.35;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 12:28:33.696;10.15824;36.69362;11;75711;1;10175;2167.6;CELL_FACH;605;1;10001;-66.58;-15;11.66;94.12;256;64;182;-4.31;-71.69;-5.38;182;-6.7;182;-11.5;182;-26.08;182;-26.42;10001;;0;0;0;0;0.48;0.48;0.53;0.54
 08/23/2010 12:28:34.705;10.15825;36.69364;11;75711;1;10175;2167.6;CELL_FACH;605;1;10001;-64.67;-15;11.66;;256;64;182;-4.41;-71.72;-7.26;182;-7.34;182;-29.23;182;-29.87;182;-30.89;10001;;0;0;0;0;0.48;0.48;0.53;0.54
 08/23/2010 12:28:35.737;10.15827;36.69366;11;75711;1;10175;2167.6;CELL_FACH;605;1;10001;-64;-15;;100;;64;182;-4.3;-67.84;-17.62;182;-19.51;182;-26.69;182;-28.95;182;-29.43;10001;;0;0;0;0;0.48;0.48;0.54;0.53
 08/23/2010 12:28:36.750;10.15829;36.69369;11;75711;1;10175;2167.6;CELL_FACH;605;1;10001;-57.17;-15;;100;;64;182;-4.66;-67.57;-7.56;182;-7.69;182;-28.18;182;-28.95;182;-30.61;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 12:28:37.754;10.15831;36.69371;11;75711;1;10175;2167.6;CELL_FACH;605;1;10001;-67.17;-15;;;;64;182;-3.79;-62.87;-10.72;182;-11.05;182;-26.12;182;-29.23;182;-29.76;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 12:28:38.755;10.15833;36.69373;11;75711;1;10175;2167.6;CELL_FACH;605;1;10001;-55.67;-15;;100;;64;182;-4.67;-67.74;-7.42;182;-7.47;182;-29.33;182;-31.52;;;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 12:28:39.755;10.15834;36.69375;11;75711;1;10175;2167.6;CELL_FACH;605;1;10001;-61;-15;;;;64;;;;-8.64;182;-8.68;182;-31.04;182;-31.69;;;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 12:28:40.770;10.15837;36.69377;11;75711;1;10175;2167.6;CELL_FACH;605;1;10001;-61.08;-15;;92.86;;64;182;-5.26;-67.22;-6.29;182;-6.3;182;-30.23;;;;;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 12:28:41.775;10.1584;36.6938;13;75711;1;10175;2167.6;CELL_FACH;605;1;10001;-56.92;-15;;;;64;182;-4.42;-65.27;-6.29;182;-6.32;182;-27.67;;;;;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 12:28:42.780;10.15843;36.69382;14;75711;1;10175;2167.6;CELL_FACH;605;1;10001;-57.25;-15;;100;;64;;;;-9.91;182;-9.96;182;-29.54;;;;;10001;;0;0;0;0;0.48;0.48;0.53;0.54
 08/23/2010 12:28:43.783;10.15845;36.69384;14;75711;1;10175;2167.6;CELL_FACH;605;1;10001;-56.83;-15;;0;;64;183;-2.8;-59.87;-2.96;183;-4.49;182;-8.3;182;-29.04;183;-29.87;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 12:28:44.785;10.15848;36.69387;14;75712;1;10176;2167.6;CELL_FACH;605;1;10001;-53.83;-15;;;;64;183;-3.06;-62.06;-5.43;183;-5.7;183;-17.91;183;-30.61;;;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 12:28:45.790;10.15854;36.69392;14;75712;1;10176;2167.6;CELL_FACH;605;1;10001;-58.33;-15;;;;64;183;-2.44;-61.45;-4.85;183;-4.87;183;-31.69;183;-31.86;;;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 12:28:46.790;10.15856;36.69395;13;75712;1;10176;2167.6;CELL_FACH;605;1;10001;-57.33;-15;;97.6;;64;183;-3.58;-61.64;-6.89;183;-6.94;183;-29.13;183;-31.04;;;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 12:28:47.792;10.15859;36.69397;13;75712;1;10176;2167.6;CELL_FACH;605;1;10001;-57.58;-15;;98.43;;64;183;-3.81;-62.29;-5.12;183;-5.17;183;-28.03;183;-28.76;183;-30.75;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 12:28:48.795;10.15861;36.694;13;75712;1;10176;2167.6;CELL_FACH;605;1;10001;-56.42;-15;;;;64;183;-2.75;-58.72;-4.03;183;-4.05;183;-28.34;183;-30.75;;;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 12:28:49.795;10.15864;36.69403;13;75712;1;10176;2167.6;CELL_FACH;605;1;10001;-53.08;-15;;89.09;;64;183;-1.83;-58.63;-6.76;183;-7.7;183;-13.99;183;-29.33;;;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 12:28:50.798;10.15866;36.69405;13;75712;1;10176;2167.6;CELL_FACH;605;1;10001;-59.17;-15;;;;64;183;-2.59;-58.28;-4.77;183;-4.81;183;-28.26;183;-30.61;183;-32.05;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 12:28:51.810;10.15869;36.69408;14;75712;1;10176;2167.6;CELL_FACH;605;1;10001;-55.92;-15;;100;;64;183;-2.69;-60.12;-5.75;183;-5.8;183;-28.95;183;-31.04;183;-31.86;10001;;0;0;0;0;0.48;0.48;0.54;0.53
 08/23/2010 12:28:52.820;10.15872;36.69411;14;75712;1;10176;2167.6;CELL_FACH;605;1;10001;-56.25;-15;;;;64;183;-3.43;-59.78;-7.72;183;-7.82;183;-25.37;183;-29.65;;;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 12:28:53.836;10.15875;36.69413;14;75712;1;10176;2167.6;CELL_FACH;605;1;10001;-57.75;-15;;90.91;;64;183;-2.25;-59.82;-6.16;183;-6.22;183;-27.74;183;-28.59;;;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 12:28:54.843;10.15878;36.69416;14;75712;1;10176;2167.6;CELL_FACH;605;1;10001;-57.64;-15;;;;64;183;-2.27;-59.91;-5.52;183;-5.87;183;-17.49;183;-26.69;183;-28.18;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 12:28:55.844;10.15881;36.69418;14;75712;1;10176;2167.6;CELL_FACH;605;1;10001;-58.11;-15;;100;;64;183;-3.83;-61.95;-5.13;183;-5.16;183;-30.23;183;-30.48;;;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 12:28:56.844;10.15884;36.6942;14;75712;1;10176;2167.6;CELL_FACH;605;1;10001;-55.56;-15;;;;64;183;-2.63;-58.19;-6.6;183;-6.64;183;-27.41;183;-32.88;;;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 12:28:57.855;10.15886;36.69423;13;75712;1;10176;2167.6;CELL_FACH;605;1;10001;-57.08;-15;;100;;64;183;-3.51;-58.67;-9.32;183;-9.52;183;-24.46;183;-30.1;183;-31.04;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 12:28:58.875;10.15889;36.69425;13;75712;1;10176;2167.6;CELL_FACH;605;1;10001;-58.67;-15;;;;64;183;-2.34;-61.44;-5.45;183;-6.26;183;-13.14;;;;;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 12:28:59.876;10.15891;36.69428;12;75712;1;10176;2167.6;CELL_FACH;605;1;10001;-67.17;-15;;100;;64;183;-3.82;-65.28;-11.31;183;-12.36;183;-19.53;183;-24.3;183;-29.98;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 12:29:00.887;10.15891;36.69431;12;75712;1;10176;2167.6;CELL_FACH;605;1;10001;-68.08;-15;;;;64;183;-2.69;-64.62;-6.12;183;-7.31;183;-12.93;183;-22.61;183;-26.64;10001;;0;0;0;0;0.48;0.48;0.54;0.53
 08/23/2010 12:29:01.890;10.1589;36.69434;13;75712;1;10176;2167.6;CELL_FACH;605;1;10001;-70.25;-15;;100;;64;183;-2.12;-79.41;-12.46;183;-15.35;183;-18.3;183;-21.04;183;-24.27;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 12:29:02.892;10.15887;36.69437;14;75712;1;10176;2167.6;CELL_FACH;605;1;10001;-82.75;-15;;;;64;183;-3.7;-81.7;-4.62;183;-7.23;183;-11.83;183;-13.15;183;-15.17;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 12:29:03.895;10.15884;36.6944;15;75712;1;10176;2167.6;CELL_FACH;605;1;10001;-79.58;-15;;98.31;;64;183;-5.73;-83.9;-16.4;183;-17.71;183;-26.03;183;-29.13;183;-30.75;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 12:29:04.903;10.1588;36.69443;17;75712;1;10176;2167.6;CELL_FACH;605;1;10001;-75.67;-15;;;;64;183;-5.18;-81.25;-11.33;183;-14.62;183;-15.23;183;-23.65;183;-27.34;10001;Success;0;0;0;0;0.84;0;0.92;0
 08/23/2010 12:29:05.926;10.15876;36.69447;18;75712;1;10176;2167.6;Disconnected;605;1;10001;-79.67;-15;;0;;128;183;-3.77;-83.09;;;;;;;;;;10001;;;;;;;;;
 08/23/2010 12:29:07.087;10.15872;36.69451;19;75712;1;10176;2167.6;Disconnected;605;1;10001;-76.25;;;;;128;183;-4.29;-83.13;-3.37;183;-7.22;183;-8.75;183;-10.82;183;-15.96;10001;;;;;;;;;
 08/23/2010 12:29:08.087;10.15868;36.69455;20;75712;1;10176;2167.6;Disconnected;605;1;10001;-75.75;;;;;128;183;-4.92;-80.59;-6.34;183;-10.7;183;-11.96;183;-13.31;183;-20.94;10001;;;;;;;;;
 08/23/2010 12:29:09.088;10.15864;36.69458;20;75712;1;10176;2167.6;Disconnected;605;1;10001;-77.42;;;;;128;183;-5.42;-81.08;-3.04;183;-7.18;183;-8.19;183;-10.14;183;-18.33;10001;;;;;;;;;
 08/23/2010 12:29:10.197;10.1586;36.69463;21;75712;1;10176;2167.6;Disconnected;605;1;10001;-83;;;;;128;183;-4.92;-80.59;-5.32;183;-10.72;183;-11.11;183;-12.12;183;-15.83;10001;;;;;;;;;
 08/23/2010 12:29:11.197;10.15855;36.69467;22;75712;1;10176;2167.6;Disconnected;605;1;10001;-71.33;;;;;;183;-4.68;-87.18;-4.93;183;-9.51;183;-9.64;183;-15.43;183;-16.15;10001;;;;;;;;;
 08/23/2010 12:29:12.394;10.15851;36.69471;22;75712;1;10176;2167.6;Disconnected;605;1;10001;-70.67;;;;;;183;-6.3;-76.97;-4.06;183;-8.62;183;-8.68;183;-11.63;183;-18.49;10001;;;;;;;;;
 08/23/2010 12:29:13.663;10.15846;36.69475;22;75712;1;10176;2167.6;Disconnected;605;1;10001;-79.83;;;;;;183;-4.76;-75.43;-3.88;183;-9.3;183;-9.42;183;-10.61;183;-13.07;10001;;;;;;;;;
 08/23/2010 12:29:14.700;10.15841;36.6948;23;75712;1;10176;2167.6;Disconnected;605;1;10001;-82.5;;;;;;183;-5.91;-76.58;-5.01;183;-11.21;183;-11.4;183;-13.04;183;-13.23;10001;;;;;;;;;
 08/23/2010 12:29:15.707;10.15837;36.69484;24;75712;1;10176;2167.6;Disconnected;605;1;10001;-82.58;;;;;;183;-6.36;-88.11;-8.02;183;-13.63;183;-16.12;183;-16.34;183;-19.41;10001;;;;;;;;;
 08/23/2010 12:29:16.783;10.15832;36.69489;24;75712;1;10176;2167.6;Disconnected;605;1;10001;-73.58;;;;;;183;-12.84;-95.26;-8.8;183;-14.15;183;-15.5;183;-15.8;183;-20.7;10001;;;;;;;;;
 08/23/2010 12:29:17.787;10.15822;36.69498;24;75712;1;10176;2167.6;Disconnected;605;1;10001;-75;;;;;;183;-5.37;-87.79;-3.33;183;-7.5;183;-7.75;183;-12.49;183;-16.13;10001;;;;;;;;;
 08/23/2010 12:29:18.790;10.15818;36.69502;23;75712;1;10176;2167.6;Disconnected;605;1;10001;-70.5;;;;;;183;-3.69;-86.11;-2.35;183;-6.39;183;-6.46;183;-12.61;183;-13.34;10001;;;;;;;;;
 08/23/2010 12:29:19.796;10.15813;36.69506;22;75712;1;10176;2167.6;Connecting;605;1;10001;-75.83;;;;;;183;-3.44;-79.19;-4.57;183;-6.06;183;-12.99;183;-15.86;183;-18.81;10001;Attempt;;;;;;;;
 08/23/2010 12:29:20.806;10.15808;36.6951;22;75712;1;10176;2167.6;CELL_DCH;605;1;10001;-79.08;-13.16;10.11;;256;256;183;-2.13;-79.21;-5.53;183;-8.63;183;-10.75;183;-12.54;183;-27.41;10001;;;;;;;;;
 08/23/2010 12:29:21.807;10.15804;36.69514;21;75712;1;10176;2167.6;CELL_DCH;605;1;10001;-71;-13.44;9.88;;256;256;183;-3.16;-77.81;-4.72;183;-6.23;183;-13.45;382;-13.49;183;-22.88;10001;;;;;;;;;
 08/23/2010 12:29:22.821;10.158;36.69517;19;75712;1;10176;2167.6;CELL_DCH;605;1;10001;-76.25;-21.53;10.27;0;256;256;183;-2.17;-74.77;-2.74;183;-6.8;382;-7.45;183;-9.99;183;-16.96;10001;;;;;;;;;
 08/23/2010 12:29:23.830;10.15797;36.6952;17;75712;1;10176;2167.6;CELL_DCH;605;1;10001;-69.33;-17.59;11.75;0;256;256;183;-2.98;-75.62;-0.45;382;-5.52;183;-6.41;183;-7.45;382;-10.79;10001;;;;;;;;;
 08/23/2010 12:29:24.911;10.15797;36.6952;16;75712;1;10176;2167.6;CELL_DCH;605;1;10001;-74;;10.91;;256;256;183;-4.16;;-1.12;183;-6.57;382;-6.78;183;-9.9;183;-11.47;10001;;;;;;;;;
 08/23/2010 12:29:25.925;10.15789;36.69526;16;75712;1;10176;2167.6;CELL_DCH;605;1;10001;-75.33;-7.87;11.97;0;256;256;183;-2.42;-76.65;-0.22;183;-7.79;183;-7.87;183;-9.12;183;-9.82;10001;;0;0;5.71;1.19;6.32;3.63;6.5;4
 08/23/2010 12:29:26.928;10.15786;36.69529;17;75712;1;10176;2167.6;CELL_DCH;605;1;10001;-75.33;-9.09;12.83;;256;256;183;-2.43;-74.61;-1.4;183;-5.13;183;-5.63;382;-12.35;382;-12.67;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 12:29:27.929;10.15782;36.69533;17;75712;1;10176;2167.6;CELL_DCH;605;1;10001;-69.08;-9.88;11.91;0;256;256;183;-3.27;-75.93;-0.6;183;-4.78;382;-6.19;382;-9.49;183;-10.87;10001;;0;0;0;0;0.96;0.48;1.06;0.53
 08/23/2010 12:29:28.947;10.15778;36.69536;17;75712;1;10176;2167.6;CELL_DCH;605;1;10001;-70.33;-12.53;12.69;;256;256;183;-2.25;-72.62;-0.91;183;-7.14;183;-7.77;183;-7.95;382;-9.86;10001;;0;0;0;2.46;0;3.1;0;3.19
 08/23/2010 12:29:29.957;10.15775;36.69539;17;75712;1;10176;2167.6;CELL_DCH;605;1;10001;-72.67;-13.77;11.12;;256;256;183;-1.89;-73.06;-0.16;183;-4.63;183;-5.35;183;-7.79;183;-10.76;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 12:29:30.957;10.15772;36.69543;17;75712;1;10176;2167.6;CELL_DCH;605;1;10001;-70.83;-15.61;13.56;;256;;183;-1.86;-74.72;0.28;183;-4.74;382;-6.22;183;-7.24;183;-9.59;10001;;0;0;0;0;0.96;0.48;1.06;0.53
 08/23/2010 12:29:31.964;10.15769;36.69547;18;75712;1;10176;2167.6;CELL_DCH;605;1;10001;-72.92;-12.13;11.96;;256;;183;-2.36;-73.73;0.38;183;-4.03;183;-7.12;183;-7.6;382;-8.92;10001;;0;0;0;0;0;0.48;0;0.53
 08/23/2010 12:29:32.969;10.15766;36.6955;17;75712;1;10176;2167.6;CELL_DCH;605;1;10001;-74.08;-6.97;11.72;;256;;183;-1.41;-73.91;-0.35;183;-4.02;382;-5.08;183;-11.88;183;-14.83;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 12:29:33.977;10.15763;36.69554;17;75712;1;10176;2167.6;CELL_DCH;605;1;10001;-70.92;-8.77;10.99;;256;;183;-3.14;-71.98;-0.83;183;-4.22;183;-5.53;382;-10.42;382;-15.4;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 12:29:35.000;10.1576;36.69557;16;75712;1;10176;2167.6;CELL_DCH;605;1;10001;-75;-9.65;12.7;;256;;183;-1.82;-74.32;-1.71;382;-5.59;382;-7.8;183;-8.15;183;-12.6;10001;;0;0;0;0;0.64;0.32;0.7;0.35
 08/23/2010 12:29:36.004;10.15758;36.6956;15;75712;1;10176;2167.6;CELL_DCH;605;1;10001;-72.69;-8.95;11.46;0;256;256;183;-1.83;-74.52;-0.46;183;-5.54;183;-6.91;382;-10.34;382;-10.87;10001;;0;0;0;0;0;0.96;0;1.06
 08/23/2010 12:29:37.005;10.15755;36.69563;14;75712;1;10176;2167.6;CELL_FACH;605;1;10001;-69.08;-10;11.46;;256;64;183;-3.46;-72.42;-7.71;183;-9.48;183;-12.59;183;-28.18;;;10001;;0;0;0;0;0.96;0.48;1.06;0.53
 08/23/2010 12:29:38.019;10.15752;36.69565;15;75712;1;10176;2167.6;CELL_FACH;605;1;10001;-71.5;-10;11.46;;256;64;183;-2.18;-72.41;-3.21;183;-6.34;183;-6.77;183;-15.73;183;-23.41;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 12:29:39.026;10.15748;36.69568;15;75712;1;10176;2167.6;CELL_FACH;605;1;10001;-74.92;-10;11.46;90.77;256;64;183;-1.75;-74.27;-3.68;183;-7.42;183;-7.67;183;-12.17;183;-18.64;10001;;0;0;0;0;0.48;0.48;0.53;0.54
 08/23/2010 12:29:40.054;10.15744;36.69571;16;75712;1;10176;2167.6;CELL_FACH;605;1;10001;-78.42;-10;11.46;;256;64;183;-1.87;-72.81;-4.81;183;-9.16;183;-10.04;183;-10.77;183;-15.79;10001;;0;0;0;0;0.48;0.48;0.54;0.53
 08/23/2010 12:29:41.066;10.15741;36.69573;16;75712;1;10176;2167.6;CELL_FACH;605;1;10001;-75.17;-10;;100;;64;183;-1.62;-72.81;-2.4;183;-4.45;183;-9.06;183;-11.06;183;-18.7;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 12:29:42.067;10.15738;36.69576;15;75712;1;10176;2167.6;CELL_FACH;605;1;10001;-67.08;-10;;;;64;183;-2.39;-74.69;-5.51;183;-9.71;183;-10.71;183;-12.43;183;-17.18;10001;;0;0;0;0;0;0.48;0;0.53
 08/23/2010 12:29:43.085;10.15735;36.69579;15;75712;1;10176;2167.6;CELL_FACH;605;1;10001;-65.42;-10;;100;;64;183;-1.47;-74.33;-2.92;183;-3.11;183;-17.95;183;-24.43;183;-27.67;10001;;0;0;0;0;0.96;0.48;1.06;0.53
 08/23/2010 12:29:44.085;10.15732;36.69582;14;75712;1;10176;2167.6;CELL_FACH;605;1;10001;-66.08;;;;;64;183;-1.27;-71.46;-2.41;183;-5.28;183;-5.67;183;-25.58;183;-27.34;10001;;;;;;;;;
 08/23/2010 12:29:45.086;10.15729;36.69585;14;75712;1;10176;2167.6;CELL_FACH;605;1;10001;-68.25;-10;;100;;64;183;-2.04;-72.94;-9.1;183;-10.39;183;-18.96;183;-19.11;183;-23.91;10001;;0;0;0;0;0.32;0.32;0.35;0.36
 08/23/2010 12:29:46.086;10.15727;36.69587;14;75712;1;10176;2167.6;CELL_FACH;605;1;10001;-72.17;-10;;;;64;183;-1.99;-75.37;-7.6;183;-13.61;183;-14.44;183;-16.09;183;-16.21;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 12:29:47.086;10.15725;36.69589;12;75712;1;10176;2167.6;CELL_FACH;605;1;10001;-74.25;-10;;91.8;;64;183;-2.24;-72.95;-2.61;183;-6.59;183;-7.91;183;-9.09;183;-14.84;10001;;0;0;0;0;0.32;0.32;0.35;0.35
 08/23/2010 12:29:48.099;10.15723;36.69591;7;75712;1;10176;2167.6;CELL_FACH;605;1;10001;-73.08;-10;;;;64;183;-2.71;-74.4;-3.41;183;-5.42;183;-8.06;183;-19.21;;;10001;;0;0;0;0;0;0.48;0;0.53
 08/23/2010 12:29:49.105;10.15721;36.69592;5;75712;1;10176;2167.6;CELL_FACH;605;1;10001;-65.67;-10;;94.78;;64;183;-2.43;-76.43;-5.42;183;-6.34;183;-15.36;183;-20.02;183;-20.31;10001;;0;0;0;0;0.96;0.48;1.06;0.53
 08/23/2010 12:29:50.105;10.1572;36.69593;5;75712;1;10176;2167.6;CELL_FACH;605;1;10001;-77.17;-10;;;;64;183;-1.23;-75.69;-2.57;183;-4.54;183;-8.51;183;-12.73;183;-22.44;10001;;0;0;0;0;0.48;0.48;0.53;0.53
